gene_stable_id	protein_stable_id	species	identity	homology_type	homology_gene_stable_id	homology_protein_stable_id	homology_species	homology_identity	dn	ds	goc_score	wga_coverage	is_high_confidence	homology_id
ENSMUSG00000025200	ENSMUSP00000026218	mus_musculus	89.1993	ortholog_one2one	ENSG00000095485	ENSP00000326411	homo_sapiens	89.0335	NULL	NULL	100	100.00	1	90024836
ENSMUSG00000028573	ENSMUSP00000078216	mus_musculus	90.942	ortholog_one2one	ENSG00000172456	ENSP00000305922	homo_sapiens	91.1071	NULL	NULL	100	100.00	1	90024837
ENSMUSG00000005951	ENSMUSP00000006105	mus_musculus	87.605	ortholog_one2one	ENSG00000197417	ENSP00000225519	homo_sapiens	87.2385	NULL	NULL	100	100.00	1	90024838
ENSMUSG00000035769	ENSMUSP00000047254	mus_musculus	85.2995	ortholog_one2one	ENSG00000093217	ENSP00000207870	homo_sapiens	87.6866	NULL	NULL	50	100.00	1	90024839
ENSMUSG00000050553	ENSMUSP00000052226	mus_musculus	84.4765	ortholog_one2one	ENSG00000196475	ENSP00000351706	homo_sapiens	84.6293	NULL	NULL	100	100.00	1	90024842
ENSMUSG00000041440	ENSMUSP00000082313	mus_musculus	80.3371	ortholog_one2one	ENSG00000175066	ENSP00000418001	homo_sapiens	81.0964	NULL	NULL	100	100.00	1	90024843
ENSMUSG00000074093	ENSMUSP00000096014	mus_musculus	80.5195	ortholog_one2one	ENSG00000198168	ENSP00000346130	homo_sapiens	80.5195	NULL	NULL	100	100.00	1	90024846
ENSMUSG00000031230	ENSMUSP00000033581	mus_musculus	99.5169	ortholog_one2one	ENSG00000196468	ENSP00000399324	homo_sapiens	99.5169	NULL	NULL	100	100.00	1	90024847
ENSMUSG00000048922	ENSMUSP00000127571	mus_musculus	52.3422	ortholog_one2one	ENSG00000184661	ENSP00000328228	homo_sapiens	50.2444	NULL	NULL	100	99.56	1	90024848
ENSMUSG00000031004	ENSMUSP00000033310	mus_musculus	41.8004	ortholog_one2one	ENSG00000148773	ENSP00000357643	homo_sapiens	40.7862	NULL	NULL	100	98.54	0	90024849
ENSMUSG00000010797	ENSMUSP00000010941	mus_musculus	96.3889	ortholog_one2one	ENSG00000105989	ENSP00000265441	homo_sapiens	96.3889	NULL	NULL	75	100.00	1	90024850
ENSMUSG00000026743	ENSMUSP00000028076	mus_musculus	93.1648	ortholog_one2one	ENSG00000078403	ENSP00000307411	homo_sapiens	93.1648	NULL	NULL	100	100.00	1	90024851
ENSMUSG00000070436	ENSMUSP00000126390	mus_musculus	94.964	ortholog_one2one	ENSG00000149257	ENSP00000350894	homo_sapiens	94.7368	NULL	NULL	100	100.00	1	90024852
ENSMUSG00000030681	ENSMUSP00000127250	mus_musculus	91.4053	ortholog_one2one	ENSG00000013364	ENSP00000349977	homo_sapiens	88.1299	NULL	NULL	100	99.95	1	90024853
ENSMUSG00000005312	ENSMUSP00000050191	mus_musculus	89.0034	ortholog_one2one	ENSG00000135018	ENSP00000365576	homo_sapiens	87.9457	NULL	NULL	50	100.00	1	90024854
ENSMUSG00000057554	ENSMUSP00000115094	mus_musculus	79.7468	ortholog_one2one	ENSG00000116977	ENSP00000355543	homo_sapiens	79.4953	NULL	NULL	100	100.00	1	90024855
ENSMUSG00000019917	ENSMUSP00000129023	mus_musculus	85.0117	ortholog_one2one	ENSG00000186522	ENSP00000380824	homo_sapiens	79.9559	NULL	NULL	75	98.05	1	90024856
ENSMUSG00000037627	ENSMUSP00000134259	mus_musculus	76.0731	ortholog_one2one	ENSG00000132554	ENSP00000354109	homo_sapiens	75.712	NULL	NULL	100	100.00	1	90024857
ENSMUSG00000033207	ENSMUSP00000045432	mus_musculus	89.9417	ortholog_one2one	ENSG00000165072	ENSP00000366387	homo_sapiens	89.9417	NULL	NULL	100	100.00	1	90024858
ENSMUSG00000022306	ENSMUSP00000051335	mus_musculus	93.9183	ortholog_one2one	ENSG00000169946	ENSP00000384179	homo_sapiens	93.9183	NULL	NULL	100	100.00	1	90024859
ENSMUSG00000049577	ENSMUSP00000058037	mus_musculus	74.5729	ortholog_one2one	ENSG00000179588	ENSP00000326630	homo_sapiens	73.7575	NULL	NULL	100	100.00	1	90024860
ENSMUSG00000027367	ENSMUSP00000106004	mus_musculus	91.4209	ortholog_one2one	ENSG00000084090	ENSP00000338030	homo_sapiens	92.1622	NULL	NULL	100	100.00	1	90024861
ENSMUSG00000063320	ENSMUSP00000134868	mus_musculus	82.0896	ortholog_one2one	ENSG00000204954	ENSP00000367330	homo_sapiens	77.4648	NULL	NULL	50	0.22	0	90024862
ENSMUSG00000020780	ENSMUSP00000021133	mus_musculus	95.52	ortholog_one2one	ENSG00000167881	ENSP00000312066	homo_sapiens	95.2153	NULL	NULL	100	100.00	1	90024863
ENSMUSG00000050150	ENSMUSP00000077644	mus_musculus	59.823	ortholog_one2one	ENSG00000164037	ENSP00000296422	homo_sapiens	65.6311	NULL	NULL	100	97.16	1	90024864
ENSMUSG00000037994	ENSMUSP00000060640	mus_musculus	79.7075	ortholog_one2one	ENSG00000164038	ENSP00000378265	homo_sapiens	81.1918	NULL	NULL	100	100.00	1	90024865
ENSMUSG00000027381	ENSMUSP00000105970	mus_musculus	87.7551	ortholog_one2one	ENSG00000153094	ENSP00000376943	homo_sapiens	86.8687	NULL	NULL	100	100.00	1	90024866
ENSMUSG00000015476	ENSMUSP00000015620	mus_musculus	97.3856	ortholog_one2one	ENSG00000204314	ENSP00000211413	homo_sapiens	97.3856	NULL	NULL	100	100.00	1	90024869
ENSMUSG00000001924	ENSMUSP00000001989	mus_musculus	95.5577	ortholog_one2one	ENSG00000130985	ENSP00000338413	homo_sapiens	95.5577	NULL	NULL	100	100.00	1	90024870
ENSMUSG00000074088	ENSMUSP00000101616	mus_musculus	98.0447	ortholog_one2one	ENSG00000060688	ENSP00000263694	homo_sapiens	98.3193	NULL	NULL	100	100.00	1	90024871
ENSMUSG00000027961	ENSMUSP00000029573	mus_musculus	84.8665	ortholog_one2one	ENSG00000122477	ENSP00000359156	homo_sapiens	85.3731	NULL	NULL	100	100.00	1	90024872
ENSMUSG00000035049	ENSMUSP00000039853	mus_musculus	90.5791	ortholog_one2one	ENSG00000052749	ENSP00000360031	homo_sapiens	90.4395	NULL	NULL	100	100.00	1	90024873
ENSMUSG00000020811	ENSMUSP00000104150	mus_musculus	86.014	ortholog_one2one	ENSG00000179314	ENSP00000323087	homo_sapiens	85.5652	NULL	NULL	75	100.00	1	90024874
ENSMUSG00000033066	ENSMUSP00000104321	mus_musculus	96.8487	ortholog_one2one	ENSG00000007237	ENSP00000407552	homo_sapiens	96.8487	NULL	NULL	75	100.00	1	90024875
ENSMUSG00000024309	ENSMUSP00000025163	mus_musculus	100	ortholog_one2one	ENSG00000204220	ENSP00000363734	homo_sapiens	98.4496	NULL	NULL	100	100.00	1	90024876
ENSMUSG00000055720	ENSMUSP00000149748	mus_musculus	97.6316	ortholog_one2one	ENSG00000138629	ENSP00000378518	homo_sapiens	97.6316	NULL	NULL	100	100.00	1	90024877
ENSMUSG00000022126	ENSMUSP00000022722	mus_musculus	81.1475	ortholog_one2one	ENSG00000102794	ENSP00000366682	homo_sapiens	82.3285	NULL	NULL	100	100.00	1	90024878
ENSMUSG00000029471	ENSMUSP00000107297	mus_musculus	91.6667	ortholog_one2one	ENSG00000110931	ENSP00000384600	homo_sapiens	91.6667	NULL	NULL	100	100.00	1	90024879
ENSMUSG00000022973	ENSMUSP00000113308	mus_musculus	76.4157	ortholog_one2one	ENSG00000159082	ENSP00000501530	homo_sapiens	93.669	NULL	NULL	100	100.00	1	90024880
ENSMUSG00000024743	ENSMUSP00000127973	mus_musculus	97.8166	ortholog_one2one	ENSG00000011347	ENSP00000439694	homo_sapiens	97.9592	NULL	NULL	100	100.00	1	90024881
ENSMUSG00000063160	ENSMUSP00000078245	mus_musculus	95.8609	ortholog_one2one	ENSG00000105245	ENSP00000252891	homo_sapiens	95.0739	NULL	NULL	100	100.00	1	90024882
ENSMUSG00000026885	ENSMUSP00000028248	mus_musculus	75.3783	ortholog_one2one	ENSG00000175764	ENSP00000321346	homo_sapiens	77.1831	NULL	NULL	100	100.00	1	90024883
ENSMUSG00000032252	ENSMUSP00000139949	mus_musculus	95.7929	ortholog_one2one	ENSG00000138604	ENSP00000261858	homo_sapiens	95.9481	NULL	NULL	100	100.00	1	90024884
ENSMUSG00000067430	ENSMUSP00000084936	mus_musculus	44.2177	ortholog_one2one	ENSG00000170100	ENSP00000405289	homo_sapiens	34.3461	NULL	NULL	0	0.00	0	90024885
ENSMUSG00000025163	ENSMUSP00000026159	mus_musculus	51.9048	ortholog_one2one	ENSG00000173762	ENSP00000312027	homo_sapiens	45.4167	NULL	NULL	75	100.00	0	90024886
ENSMUSG00000024579	ENSMUSP00000025472	mus_musculus	93.3333	ortholog_one2one	ENSG00000145882	ENSP00000274569	homo_sapiens	93.5223	NULL	NULL	100	100.00	1	90024887
ENSMUSG00000029998	ENSMUSP00000032065	mus_musculus	78.8119	ortholog_one2one	ENSG00000116005	ENSP00000387654	homo_sapiens	78.8119	NULL	NULL	100	100.00	1	90024888
ENSMUSG00000052981	ENSMUSP00000070906	mus_musculus	52.3026	ortholog_one2one	ENSG00000215218	ENSP00000382713	homo_sapiens	98.7578	NULL	NULL	75	97.19	1	90024889
ENSMUSG00000026226	ENSMUSP00000154290	mus_musculus	24.3243	ortholog_one2one	ENSG00000173699	ENSP00000403804	homo_sapiens	42.1875	NULL	NULL	100	100.00	0	90024890
ENSMUSG00000041229	ENSMUSP00000127653	mus_musculus	94.8192	ortholog_one2one	ENSG00000172943	ENSP00000338868	homo_sapiens	94.7266	NULL	NULL	100	100.00	1	90024891
ENSMUSG00000030870	ENSMUSP00000033158	mus_musculus	81.25	ortholog_one2one	ENSG00000103353	ENSP00000379217	homo_sapiens	96.7638	NULL	NULL	100	100.00	1	90024892
ENSMUSG00000028843	ENSMUSP00000030651	mus_musculus	95.6989	ortholog_one2one	ENSG00000142669	ENSP00000270792	homo_sapiens	95.6989	NULL	NULL	100	100.00	1	90024893
ENSMUSG00000021907	ENSMUSP00000022464	mus_musculus	43.3628	ortholog_one2one	ENSG00000263639	ENSP00000463092	homo_sapiens	42.9825	NULL	NULL	50	75.83	0	90024894
ENSMUSG00000078719	ENSMUSP00000103516	mus_musculus	91.3669	ortholog_one2one	ENSG00000215183	ENSP00000419194	homo_sapiens	91.3669	NULL	NULL	100	100.00	1	90024895
ENSMUSG00000075040	ENSMUSP00000097301	mus_musculus	67.8873	ortholog_one2one	ENSG00000175213	ENSP00000309606	homo_sapiens	66.9444	NULL	NULL	100	100.00	1	90024896
ENSMUSG00000064043	ENSMUSP00000159410	mus_musculus	87.9184	ortholog_one2one	ENSG00000124496	ENSP00000512293	homo_sapiens	88.8614	NULL	NULL	100	100.00	1	90024897
ENSMUSG00000002728	ENSMUSP00000105627	mus_musculus	100	ortholog_one2one	ENSG00000173418	ENSP00000335636	homo_sapiens	100	NULL	NULL	100	100.00	1	90024898
ENSMUSG00000033904	ENSMUSP00000102167	mus_musculus	69.5219	ortholog_one2one	ENSG00000103540	ENSP00000511625	homo_sapiens	70.4339	NULL	NULL	100	100.00	1	90024899
ENSMUSG00000000416	ENSMUSP00000088089	mus_musculus	85.8616	ortholog_one2one	ENSG00000077063	ENSP00000160373	homo_sapiens	85.0872	NULL	NULL	75	100.00	1	90024900
ENSMUSG00000005882	ENSMUSP00000105264	mus_musculus	88.8136	ortholog_one2one	ENSG00000101019	ENSP00000363506	homo_sapiens	87.6254	NULL	NULL	100	100.00	1	90024901
ENSMUSG00000056643	ENSMUSP00000064897	mus_musculus	78.869	ortholog_one2one	ENSG00000180767	ENSP00000317404	homo_sapiens	77.7126	NULL	NULL	100	100.00	1	90024902
ENSMUSG00000028622	ENSMUSP00000030365	mus_musculus	79.9054	ortholog_one2one	ENSG00000116221	ENSP00000354086	homo_sapiens	79.9054	NULL	NULL	100	100.00	1	90024903
ENSMUSG00000026889	ENSMUSP00000028251	mus_musculus	98.9474	ortholog_one2one	ENSG00000119446	ENSP00000409315	homo_sapiens	98.9474	NULL	NULL	100	100.00	1	90024904
ENSMUSG00000036278	ENSMUSP00000039507	mus_musculus	86.3777	ortholog_one2one	ENSG00000133315	ENSP00000255681	homo_sapiens	85.8462	NULL	NULL	100	100.00	1	90024905
ENSMUSG00000070388	ENSMUSP00000104144	mus_musculus	83.7472	ortholog_one2one	ENSG00000177294	ENSP00000321386	homo_sapiens	83.9367	NULL	NULL	75	100.00	1	90024906
ENSMUSG00000037525	ENSMUSP00000041809	mus_musculus	79.2982	ortholog_one2one	ENSG00000186666	ENSP00000335201	homo_sapiens	77.3973	NULL	NULL	100	100.00	1	90024907
ENSMUSG00000029726	ENSMUSP00000031740	mus_musculus	90.3904	ortholog_one2one	ENSG00000146834	ENSP00000308546	homo_sapiens	87.373	NULL	NULL	75	100.00	1	90024908
ENSMUSG00000082361	ENSMUSP00000112765	mus_musculus	77.9661	ortholog_one2one	ENSG00000174808	ENSP00000379092	homo_sapiens	77.5281	NULL	NULL	100	100.00	1	90024909
ENSMUSG00000031506	ENSMUSP00000045803	mus_musculus	92.4791	ortholog_one2one	ENSG00000143851	ENSP00000509436	homo_sapiens	92.2222	NULL	NULL	100	100.00	1	90024910
ENSMUSG00000040276	ENSMUSP00000155999	mus_musculus	95.6916	ortholog_one2one	ENSG00000124507	ENSP00000244458	homo_sapiens	95.045	NULL	NULL	100	100.00	1	90024911
ENSMUSG00000016664	ENSMUSP00000131504	mus_musculus	93.8272	ortholog_one2one	ENSG00000100266	ENSP00000263246	homo_sapiens	93.8272	NULL	NULL	100	100.00	1	90024912
ENSMUSG00000027257	ENSMUSP00000106981	mus_musculus	94.3396	ortholog_one2one	ENSG00000165912	ENSP00000298838	homo_sapiens	94.3396	NULL	NULL	100	100.00	1	90024913
ENSMUSG00000016524	ENSMUSP00000139406	mus_musculus	68.1818	ortholog_one2one	ENSG00000142224	ENSP00000499459	homo_sapiens	67.7966	NULL	NULL	100	100.00	1	90024914
ENSMUSG00000026416	ENSMUSP00000027673	mus_musculus	75	ortholog_one2one	ENSG00000162891	ENSP00000356065	homo_sapiens	75	NULL	NULL	100	99.96	1	90024915
ENSMUSG00000026420	ENSMUSP00000140149	mus_musculus	66.8508	ortholog_one2one	ENSG00000162892	ENSP00000294984	homo_sapiens	58.7379	NULL	NULL	100	99.14	1	90024916
ENSMUSG00000016529	ENSMUSP00000016673	mus_musculus	73.0337	ortholog_one2one	ENSG00000136634	ENSP00000412237	homo_sapiens	73.0337	NULL	NULL	100	100.00	1	90024917
ENSMUSG00000075069	ENSMUSP00000097347	mus_musculus	83.4416	ortholog_one2one	ENSG00000176547	ENSP00000321419	homo_sapiens	85.0993	NULL	NULL	75	100.00	1	90024918
ENSMUSG00000035890	ENSMUSP00000039486	mus_musculus	93.2907	ortholog_one2one	ENSG00000070423	ENSP00000292363	homo_sapiens	93.8907	NULL	NULL	100	100.00	1	90024919
ENSMUSG00000015484	ENSMUSP00000015628	mus_musculus	85.119	ortholog_one2one	ENSG00000143340	ENSP00000354891	homo_sapiens	85.6287	NULL	NULL	100	100.00	1	90024920
ENSMUSG00000044988	ENSMUSP00000049678	mus_musculus	62.8049	ortholog_one2one	ENSG00000178473	ENSP00000369798	homo_sapiens	63.9752	NULL	NULL	100	100.00	1	90024921
ENSMUSG00000049699	ENSMUSP00000060405	mus_musculus	59.292	ortholog_one2one	ENSG00000145040	ENSP00000273610	homo_sapiens	59.8214	NULL	NULL	100	100.00	1	90024922
ENSMUSG00000089704	ENSMUSP00000034458	mus_musculus	96.1404	ortholog_one2one	ENSG00000143641	ENSP00000355632	homo_sapiens	95.972	NULL	NULL	100	100.00	1	90024923
ENSMUSG00000035486	ENSMUSP00000044400	mus_musculus	36.8948	ortholog_one2one	ENSG00000185988	ENSP00000468376	homo_sapiens	65.7738	NULL	NULL	100	100.00	0	90024924
ENSMUSG00000022462	ENSMUSP00000023099	mus_musculus	88.4921	ortholog_one2one	ENSG00000134294	ENSP00000256689	homo_sapiens	88.1423	NULL	NULL	100	100.00	1	90024925
ENSMUSG00000016255	ENSMUSP00000016399	mus_musculus	91.796	ortholog_one2one	ENSG00000101162	ENSP00000217133	homo_sapiens	91.796	NULL	NULL	100	100.00	1	90024926
ENSMUSG00000030670	ENSMUSP00000032908	mus_musculus	88.6228	ortholog_one2one	ENSG00000186104	ENSP00000334592	homo_sapiens	88.6228	NULL	NULL	75	100.00	1	90024927
ENSMUSG00000054046	ENSMUSP00000065308	mus_musculus	78.2609	ortholog_one2one	ENSG00000167759	ENSP00000470555	homo_sapiens	77.9783	NULL	NULL	100	100.00	1	90024934
ENSMUSG00000050063	ENSMUSP00000103602	mus_musculus	66.0079	ortholog_one2one	ENSG00000167755	ENSP00000309148	homo_sapiens	68.4426	NULL	NULL	100	100.00	1	90024935
ENSMUSG00000040314	ENSMUSP00000015583	mus_musculus	66.2835	ortholog_one2one	ENSG00000100448	ENSP00000216336	homo_sapiens	67.8431	NULL	NULL	75	100.00	1	90024943
ENSMUSG00000022225	ENSMUSP00000022834	mus_musculus	70.3846	ortholog_one2one	ENSG00000092009	ENSP00000250378	homo_sapiens	74.0891	NULL	NULL	100	100.00	1	90024944
ENSMUSG00000052763	ENSMUSP00000009411	mus_musculus	79.8781	ortholog_one2one	ENSG00000170260	ENSP00000338572	homo_sapiens	79.3939	NULL	NULL	100	100.00	1	90024945
ENSMUSG00000001065	ENSMUSP00000001092	mus_musculus	80.6189	ortholog_one2one	ENSG00000158805	ENSP00000415836	homo_sapiens	80.6189	NULL	NULL	100	100.00	1	90024946
ENSMUSG00000038871	ENSMUSP00000047393	mus_musculus	92.278	ortholog_one2one	ENSG00000172331	ENSP00000342032	homo_sapiens	92.278	NULL	NULL	100	100.00	1	90024947
ENSMUSG00000020475	ENSMUSP00000020768	mus_musculus	92.0949	ortholog_one2one	ENSG00000164708	ENSP00000297283	homo_sapiens	92.0949	NULL	NULL	100	100.00	1	90024950
ENSMUSG00000029598	ENSMUSP00000031597	mus_musculus	80.4714	ortholog_one2one	ENSG00000151176	ENSP00000280800	homo_sapiens	81.1545	NULL	NULL	100	100.00	1	90024951
ENSMUSG00000030214	ENSMUSP00000032336	mus_musculus	77.8182	ortholog_one2one	ENSG00000121316	ENSP00000240617	homo_sapiens	77.396	NULL	NULL	75	100.00	1	90024952
ENSMUSG00000063446	ENSMUSP00000075966	mus_musculus	96.3077	ortholog_one2one	ENSG00000148123	ENSP00000364008	homo_sapiens	96.3077	NULL	NULL	100	100.00	1	90024953
ENSMUSG00000034473	ENSMUSP00000039568	mus_musculus	96.7427	ortholog_one2one	ENSG00000121542	ENSP00000417972	homo_sapiens	96.7427	NULL	NULL	100	100.00	1	90024954
ENSMUSG00000020178	ENSMUSP00000101060	mus_musculus	81.4634	ortholog_one2one	ENSG00000128271	ENSP00000336630	homo_sapiens	81.068	NULL	NULL	25	100.00	1	90024955
ENSMUSG00000018500	ENSMUSP00000018644	mus_musculus	87.6506	ortholog_one2one	ENSG00000170425	ENSP00000304501	homo_sapiens	87.6506	NULL	NULL	50	100.00	1	90024956
ENSMUSG00000000562	ENSMUSP00000000574	mus_musculus	73.3542	ortholog_one2one	ENSG00000282608	ENSP00000241356	homo_sapiens	73.5849	NULL	NULL	100	100.00	1	90024957
ENSMUSG00000042429	ENSMUSP00000083656	mus_musculus	94.7853	ortholog_one2one	ENSG00000163485	ENSP00000338435	homo_sapiens	94.7853	NULL	NULL	100	100.00	1	90024958
ENSMUSG00000021773	ENSMUSP00000119330	mus_musculus	85.4962	ortholog_one2one	ENSG00000165644	ENSP00000361616	homo_sapiens	85.4962	NULL	NULL	100	100.00	1	90024959
ENSMUSG00000035007	ENSMUSP00000042151	mus_musculus	89.1057	ortholog_one2one	ENSG00000198863	ENSP00000354622	homo_sapiens	89.3964	NULL	NULL	100	100.00	1	90024960
ENSMUSG00000028873	ENSMUSP00000081319	mus_musculus	76.4706	ortholog_one2one	ENSG00000134690	ENSP00000362146	homo_sapiens	78.9286	NULL	NULL	100	100.00	1	90024961
ENSMUSG00000020268	ENSMUSP00000120778	mus_musculus	83.6538	ortholog_one2one	ENSG00000186687	ENSP00000368688	homo_sapiens	83.6538	NULL	NULL	75	100.00	1	90024962
ENSMUSG00000029554	ENSMUSP00000031534	mus_musculus	81.0321	ortholog_one2one	ENSG00000002822	ENSP00000265854	homo_sapiens	80.9192	NULL	NULL	75	100.00	1	90024963
ENSMUSG00000026664	ENSMUSP00000027975	mus_musculus	78.1065	ortholog_one2one	ENSG00000107537	ENSP00000263038	homo_sapiens	78.1065	NULL	NULL	100	100.00	1	90024964
ENSMUSG00000019647	ENSMUSP00000120011	mus_musculus	93.5115	ortholog_one2one	ENSG00000092421	ENSP00000345512	homo_sapiens	95.1456	NULL	NULL	100	100.00	1	90024965
ENSMUSG00000014786	ENSMUSP00000072893	mus_musculus	95.1002	ortholog_one2one	ENSG00000135740	ENSP00000299798	homo_sapiens	95.3125	NULL	NULL	100	100.00	1	90024966
ENSMUSG00000025035	ENSMUSP00000026009	mus_musculus	98.3516	ortholog_one2one	ENSG00000138175	ENSP00000260746	homo_sapiens	98.3516	NULL	NULL	100	100.00	1	90024967
ENSMUSG00000029236	ENSMUSP00000031146	mus_musculus	73.5632	ortholog_one2one	ENSG00000109255	ENSP00000264218	homo_sapiens	73.5632	NULL	NULL	100	100.00	1	90024970
ENSMUSG00000042569	ENSMUSP00000104358	mus_musculus	79.8701	ortholog_one2one	ENSG00000109016	ENSP00000378887	homo_sapiens	75.6923	NULL	NULL	50	100.00	1	90024971
ENSMUSG00000062519	ENSMUSP00000078806	mus_musculus	91.2908	ortholog_one2one	ENSG00000197024	ENSP00000420418	homo_sapiens	91.433	NULL	NULL	100	100.00	1	90024972
ENSMUSG00000029455	ENSMUSP00000031411	mus_musculus	94.4123	ortholog_one2one	ENSG00000111275	ENSP00000261733	homo_sapiens	94.7776	NULL	NULL	100	100.00	1	90024973
ENSMUSG00000017144	ENSMUSP00000017288	mus_musculus	100	ortholog_one2one	ENSG00000115963	ENSP00000263895	homo_sapiens	100	NULL	NULL	100	100.00	1	90024974
ENSMUSG00000028664	ENSMUSP00000058135	mus_musculus	99.3921	ortholog_one2one	ENSG00000133216	ENSP00000363761	homo_sapiens	99.4929	NULL	NULL	100	100.00	1	90024977
ENSMUSG00000050232	ENSMUSP00000052444	mus_musculus	85.8311	ortholog_one2one	ENSG00000186810	ENSP00000362797	homo_sapiens	85.5978	NULL	NULL	75	100.00	1	90024978
ENSMUSG00000047880	ENSMUSP00000149508	mus_musculus	82.8877	ortholog_one2one	ENSG00000160683	ENSP00000292174	homo_sapiens	83.3333	NULL	NULL	100	100.00	1	90024979
ENSMUSG00000048480	ENSMUSP00000139555	mus_musculus	63.8177	ortholog_one2one	ENSG00000163464	ENSP00000295683	homo_sapiens	64	NULL	NULL	100	100.00	1	90024980
ENSMUSG00000026180	ENSMUSP00000102512	mus_musculus	71.0306	ortholog_one2one	ENSG00000180871	ENSP00000319635	homo_sapiens	70.8333	NULL	NULL	100	100.00	1	90024981
ENSMUSG00000045382	ENSMUSP00000053489	mus_musculus	89.415	ortholog_one2one	ENSG00000121966	ENSP00000241393	homo_sapiens	91.1932	NULL	NULL	75	100.00	1	90024982
ENSMUSG00000054999	ENSMUSP00000044231	mus_musculus	81.0738	ortholog_one2one	ENSG00000168060	ENSP00000351484	homo_sapiens	81.6216	NULL	NULL	100	100.00	1	90024983
ENSMUSG00000043943	ENSMUSP00000128674	mus_musculus	88.1081	ortholog_one2one	ENSG00000077616	ENSP00000432481	homo_sapiens	88.1081	NULL	NULL	50	100.00	1	90024984
ENSMUSG00000001773	ENSMUSP00000001824	mus_musculus	84.9734	ortholog_one2one	ENSG00000086205	ENSP00000256999	homo_sapiens	85.2	NULL	NULL	0	100.00	1	90024985
ENSMUSG00000102758	ENSMUSP00000144706	mus_musculus	77.9874	ortholog_one2one	ENSG00000177694	ENSP00000404705	homo_sapiens	77.9874	NULL	NULL	75	100.00	1	90024986
ENSMUSG00000022797	ENSMUSP00000023486	mus_musculus	76.2778	ortholog_one2one	ENSG00000072274	ENSP00000353224	homo_sapiens	76.5789	NULL	NULL	100	100.00	1	90024987
ENSMUSG00000029716	ENSMUSP00000142720	mus_musculus	85.0877	ortholog_one2one	ENSG00000106327	ENSP00000223051	homo_sapiens	84.769	NULL	NULL	100	100.00	1	90024988
ENSMUSG00000079283	ENSMUSP00000107656	mus_musculus	69.8529	ortholog_one2one	ENSG00000203724	ENSP00000356363	homo_sapiens	65.5172	NULL	NULL	100	100.00	1	90024989
ENSMUSG00000005682	ENSMUSP00000151216	mus_musculus	96.8934	ortholog_one2one	ENSG00000135473	ENSP00000388231	homo_sapiens	96.3272	NULL	NULL	100	100.00	1	90024990
ENSMUSG00000029486	ENSMUSP00000112977	mus_musculus	75.5952	ortholog_one2one	ENSG00000169288	ENSP00000315017	homo_sapiens	78.1538	NULL	NULL	100	100.00	1	90024991
ENSMUSG00000038812	ENSMUSP00000112250	mus_musculus	80.8	ortholog_one2one	ENSG00000173113	ENSP00000438349	homo_sapiens	80.8	NULL	NULL	100	100.00	1	90024992
ENSMUSG00000078591	ENSMUSP00000102045	mus_musculus	89.755	ortholog_one2one	ENSG00000182601	ENSP00000330606	homo_sapiens	88.3772	NULL	NULL	100	100.00	1	90024993
ENSMUSG00000038806	ENSMUSP00000037890	mus_musculus	67.1875	ortholog_one2one	ENSG00000143751	ENSP00000272091	homo_sapiens	66.7406	NULL	NULL	100	100.00	1	90024994
ENSMUSG00000028902	ENSMUSP00000030734	mus_musculus	99.2016	ortholog_one2one	ENSG00000183431	ENSP00000362110	homo_sapiens	99.2016	NULL	NULL	100	100.00	1	90024995
ENSMUSG00000038507	ENSMUSP00000039704	mus_musculus	80.1688	ortholog_one2one	ENSG00000059378	ENSP00000263549	homo_sapiens	81.3124	NULL	NULL	100	100.00	1	90024996
