gene_id,pearson_r,pearson_p,gene_name,procrustes_contribution,mean_expression,perc_id_human_to_mouse,perc_id_mouse_to_human,goc_score,wga_coverage,seq_identity,pLI,oe_lof_upper,mis_z,oe_lof,oe_mis
ENSG00000006634,0.7382722540621915,4.1477154109202836e-07,DBF4,0.003515214232518339,0.11535334957142858,66.6172,67.7225,100.0,100.0,67.16985,0.99296,0.282,0.97907,0.12338,0.84683
ENSG00000006638,0.3581601025839968,0.03463478766639883,TBXA2R,0.002341070106988421,0.037939218509857146,74.6356,75.0733,100.0,100.0,74.85445,0.00012823,1.361,1.0724,0.72738,0.82293
ENSG00000006652,0.09946258099987118,0.5697151107434277,IFRD1,0.006556639418899406,0.5362892837142856,94.0133,94.4321,100.0,100.0,94.2227,0.0012141,0.674,1.2607,0.38641,0.77415
ENSG00000006695,0.6029674870069893,0.00012629159693687043,COX10,0.0019819204978512757,0.12866085469999997,81.9413,81.9413,100.0,100.0,81.9413,0.08405,0.611,-0.18011,0.29042,1.0316
ENSG00000006704,0.5183575322023679,0.0014233402650210016,GTF2IRD1,0.0029819205436799447,0.09191573284714286,86.7585,74.1848,100.0,95.19,80.47165,0.90039,0.329,2.6604,0.19406,0.70225
ENSG00000006712,0.2482527209679255,0.15044346296946673,PAF1,0.0014179717035039676,0.17411520162857141,98.8701,98.1308,100.0,100.0,98.50045,0.00016932,0.622,2.7531,0.38406,0.55943
ENSG00000006715,0.26782690639722884,0.119823880640163,VPS41,0.0029848383666300974,0.25615034329999997,97.1897,97.3036,100.0,100.0,97.24665,4.4224e-18,0.84,1.4817,0.63864,0.80258
ENSG00000006740,0.3955744827712241,0.018667409741669954,ARHGAP44,0.0003607321828574415,0.06951855378912858,93.7653,94.226,100.0,99.93,93.99565,0.99988,0.22,2.3899,0.10486,0.68407
ENSG00000006744,0.44078607247113394,0.008042937452632749,ELAC2,0.0007706817099919636,0.07436883802142857,82.0823,81.5884,100.0,100.0,81.83535,1.7245e-20,1.046,-0.40985,0.79182,1.0541
ENSG00000006747,0.8196570974912198,1.7192894967062235e-09,SCIN,0.0003895101450983414,0.0688002653775,91.4685,91.4685,50.0,100.0,91.4685,1.718e-36,1.657,-0.77062,1.3044,1.1139
ENSG00000006788,-0.1370144533152362,0.43253438949440504,MYH13,8.10461816424879e-05,0.00545299126363857,96.0784,96.0784,100.0,100.0,96.0784,8.049299999999999e-40,0.895,0.10543,0.73913,0.99101
ENSG00000006831,0.4729799461483991,0.0041122126887184925,ADIPOR2,0.009927402509873715,0.39256653700000005,92.7461,92.7461,50.0,100.0,92.7461,0.36218,0.518,2.6533,0.22628,0.48995
ENSG00000006837,0.20449514966949042,0.23864686166829277,CDKL3,0.00017744009061606894,0.012804240878571429,80.9122,80.5042,100.0,100.0,80.7082,2.2569e-12,1.148,0.38824,0.79696,0.93259
ENSG00000007001,0.702559128022637,2.5412874498899667e-06,UPP2,0.0018803657552199354,0.017790938597942858,87.6972,86.875,100.0,100.0,87.2861,0.0012599,0.897,0.37808,0.47738,0.92629
ENSG00000007038,-0.06907041350191637,0.6933910760147675,PRSS21,0.0002227911844190819,0.006905360671671428,65.2866,63.2716,50.0,30.9,64.2791,1.3247e-07,1.319,-0.644,0.81455,1.1286
ENSG00000007047,-0.0058407565525132946,0.9734356015155636,MARK4,0.0024789610338009976,0.09451746796857144,97.6064,97.6064,0.0,100.0,97.6064,0.99777,0.258,2.9212,0.11265,0.63047
ENSG00000007062,0.6807544556002874,6.790358828278014e-06,PROM1,0.001380428203808189,0.09355695842238856,60.9249,60.7843,100.0,100.0,60.854600000000005,1.9485e-22,1.051,-0.61266,0.80468,1.082
ENSG00000007080,0.24296615671010616,0.15961107932360882,CCDC124,0.0019670954837957715,0.25671510848,86.9955,89.4009,100.0,98.53,88.1982,0.27576,0.8,0.76217,0.25424,0.83051
ENSG00000007168,0.24528408654812348,0.15554311673164398,PAFAH1B1,0.006709831975486088,0.7199974937142857,99.7561,99.7561,100.0,100.0,99.7561,0.99995,0.107,3.5284,0.0,0.34862
ENSG00000007171,0.03202726125739372,0.855079516878335,NOS2,0.0005675400990271967,0.0042062638348542855,80.5724,81.2063,100.0,100.0,80.88935000000001,4.0277e-15,0.755,1.7843,0.56471,0.80504
ENSG00000007174,0.30242136159663235,0.07743241544234816,DNAH9,0.0002574731266999649,0.013207058375919997,87.6728,87.7119,100.0,100.0,87.69235,3.0547e-60,0.722,-0.042898,0.62395,1.0024
ENSG00000007202,0.03792567694971949,0.8287535802655136,BLTP2,0.001256567694990436,0.20133309547142852,94.4966,94.5389,100.0,100.0,94.51775,5.4421e-09,0.421,2.4825,0.32142,0.8009
ENSG00000007216,0.9345121945538977,2.301983023197146e-16,SLC13A2,0.00010113417502639396,0.018168144729781427,76.1824,76.9625,75.0,100.0,76.57245,1.2919e-13,1.146,0.96298,0.80902,0.86399
ENSG00000007237,0.4273679690935716,0.010446876343721533,GAS7,0.005143761464764717,0.42444860806000007,96.8487,96.8487,75.0,100.0,96.8487,0.8523,0.362,2.3308,0.18352,0.61944
ENSG00000007255,0.3627904384106886,0.032199446128587134,TRAPPC6A,0.002071429497080477,0.30795549762857144,83.0189,83.0189,100.0,100.0,83.0189,5.145e-08,1.866,-0.021549,1.259,1.0059
ENSG00000007264,0.17392224213915886,0.31769223540760844,MATK,0.0016964256552660822,0.073202647776,87.3767,87.7228,100.0,100.0,87.54975,2.3097e-06,0.765,1.811,0.48965,0.725
ENSG00000007312,0.9541731719872195,7.37769370381824e-19,CD79B,0.017557967237048357,0.17255096689414287,67.6856,67.9825,100.0,100.0,67.83404999999999,0.9163,0.384,1.3139,0.080893,0.68311
ENSG00000007314,-0.0325574670764844,0.8527063490887982,SCN4A,0.0005229606618077601,0.004123030315042857,92.5381,92.2868,100.0,100.0,92.41245,0.01294,0.378,1.5606,0.25767,0.86902
ENSG00000007341,0.39338594932409754,0.01939093750531968,ST7L,0.0019601769505547496,0.1511117675142857,86.4348,88.9088,100.0,98.01,87.67179999999999,2.2024e-09,0.868,0.58284,0.59164,0.90402
ENSG00000007350,0.1678858189857331,0.3350358271260671,TKTL1,0.00017493514407703492,0.008864444535357143,69.9664,70.084,100.0,100.0,70.0252,0.99933,0.142,-0.84515,0.0,1.1448
ENSG00000007372,0.0976518627585722,0.5767953853860628,PAX6,2.6777057997855844e-05,0.0014673630232285716,96.789,100.0,100.0,100.0,98.3945,0.99975,0.169,2.8175,0.035553,0.49221
ENSG00000007376,0.5079892330492934,0.0018372997768209402,RPUSD1,0.00025968295613424644,0.04657892443,82.3718,83.9869,100.0,100.0,83.17935,1.6742e-10,1.889,-1.4875,1.3594,1.2851
ENSG00000007384,0.8628197611592376,2.645070488361047e-11,RHBDF1,0.0008263705719628954,0.08561441672471429,95.5556,95.4439,25.0,100.0,95.49975,5.4089e-15,0.935,1.452,0.68577,0.83024
ENSG00000007392,0.401581557682685,0.016796291984591115,LUC7L,0.003988189698467285,0.29358458987142855,97.035,97.035,50.0,100.0,97.035,0.46952,0.452,1.8804,0.21486,0.66425
ENSG00000007402,0.5978787373987733,0.00014895432885788745,CACNA2D2,0.00032809685698914105,0.012343470612591426,96.8504,95.6785,100.0,100.0,96.26445,0.99997,0.229,2.9999,0.1352,0.66617
ENSG00000007516,0.5657604019927467,0.00039710734030717155,BAIAP3,0.0009645487301603746,0.018404907715285714,88.8889,89.0435,75.0,100.0,88.9662,4.3826e-32,1.035,-0.85666,0.82673,1.0874
ENSG00000007520,-0.07840833161714617,0.654359743452139,TSR3,0.0019034043909590354,0.11104334422228572,69.8718,59.5628,100.0,100.0,64.7173,0.0011406,1.147,-0.5016,0.5813,1.1081
ENSG00000007541,0.07397595543629609,0.6727819901101811,PIGQ,0.001258999354700354,0.09801148418571429,83.6489,83.6489,100.0,100.0,83.6489,1.3575e-06,0.904,-0.094985,0.56848,1.0122
ENSG00000007545,0.2541990027894453,0.14059622125805657,CRAMP1,0.0004442579105197219,0.06991254787142859,84.082,83.035,75.0,100.0,83.5585,0.050239,0.417,1.37,0.25749,0.85529
ENSG00000007866,0.8951183965112306,4.045971498538689e-13,TEAD3,0.0009935223637682713,0.05243546786949999,97.4713,91.1828,100.0,100.0,94.32705,0.99362,0.264,2.7612,0.083795,0.52559
ENSG00000007908,0.9800778101714641,9.592762561678776e-25,SELE,0.005324614971115874,0.021025803370442856,72.7869,72.549,50.0,100.0,72.66795,7.9058e-10,0.86,-0.12519,0.59216,1.0195
ENSG00000007923,0.5957251290777696,0.00015959727932714796,DNAJC11,0.0018779724812906244,0.13316444164285715,96.6011,96.6011,100.0,95.36,96.6011,0.99893,0.244,1.8474,0.10677,0.71455
ENSG00000007933,0.9704880467196957,5.848901679214367e-22,FMO3,0.01032064032690583,0.03615527156388572,79.5113,79.2135,100.0,100.0,79.36240000000001,6.5145e-16,1.584,-0.16323,1.1126,1.0269
ENSG00000007944,0.3828198052789291,0.023220774602643095,MYLIP,0.006745053277392679,0.3143081792,96.1798,96.1798,100.0,100.0,96.1798,0.18431,0.536,1.0799,0.25482,0.80909
ENSG00000007952,0.6831515870229912,6.119741531446938e-06,NOX1,2.6629196856241356e-05,0.0026641758871714287,84.0426,84.1918,100.0,99.38,84.1172,8.6564e-08,1.064,-0.050681,0.68049,1.0099
ENSG00000007968,0.33538417382113106,0.048888372537097366,E2F2,0.0007789515420258698,0.05236330236871429,82.8375,81.7156,100.0,100.0,82.27655,0.25505,0.561,0.99688,0.24501,0.8187
ENSG00000008018,0.24862473202201268,0.1498130813491992,PSMB1,0.010260749566682978,1.0553305054285715,92.9461,93.3333,100.0,100.0,93.1397,0.96996,0.276,0.87488,0.0,0.79036
ENSG00000008056,-0.09966449269705711,0.5689280529312746,SYN1,7.278458545726618e-05,0.005738505130228572,96.3121,96.1756,100.0,100.0,96.24385000000001,0.99216,0.251,2.9674,0.052904,0.46902
ENSG00000008083,0.7848676080705854,2.3894986277768446e-08,JARID2,0.0130244859887605,0.5595468217142857,91.9743,92.8687,100.0,100.0,92.42150000000001,0.99999,0.188,2.6866,0.089409,0.73053
ENSG00000008086,0.20861004672284542,0.2291239989386508,CDKL5,0.0020335739608175647,0.09505736706235714,96.0417,96.0417,100.0,100.0,96.0417,0.99932,0.226,2.7357,0.087497,0.61506
ENSG00000008118,0.12305022537806307,0.481295691293391,CAMK1G,2.483792479647909e-05,0.0029882992365942856,92.2269,92.0335,100.0,100.0,92.1302,0.00039801,0.686,1.595,0.40459,0.72669
ENSG00000008130,0.7452383267463568,2.814910761590835e-07,NADK,0.005209317552823594,0.4113890535000001,90.8072,92.2551,100.0,100.0,91.53115,1.1284e-10,0.994,1.8779,0.68389,0.72891
ENSG00000008196,0.7183776446879694,1.1776725896541775e-06,TFAP2B,1.6241920340827866e-05,0.01727612485065,99.7826,100.0,100.0,100.0,99.8913,0.99023,0.259,1.2875,0.054619,0.76995
ENSG00000008197,0.14579566009244724,0.40332789425696836,TFAP2D,3.972752706511769e-06,0.0001746680318742857,99.5575,99.5575,100.0,100.0,99.5575,0.99199,0.252,0.75022,0.053059,0.86572
ENSG00000008226,-0.13094448391501462,0.4533865674363497,DLEC1,0.0003429962057237494,0.00965547983257143,70.3134,70.8788,75.0,100.0,70.5961,2.1303e-35,0.911,-0.49913,0.74352,1.0444
ENSG00000008256,0.6837365008849795,5.965546514048477e-06,CYTH3,0.003016257353600421,0.1987243451857143,98.9975,98.9975,75.0,100.0,98.9975,0.72252,0.421,2.5696,0.18393,0.53947
ENSG00000008277,0.4479235178275759,0.006969006831753651,ADAM22,0.0007889073633927586,0.03700148389414286,88.3817,91.9094,100.0,100.0,90.14555,0.25101,0.363,2.3402,0.23195,0.70419
ENSG00000008282,0.4663600312689947,0.004745149830249101,SYPL1,0.005317821710177578,0.4651557452857143,84.2324,83.5391,100.0,100.0,83.88575,0.046723,0.818,0.44746,0.35756,0.89147
ENSG00000008283,0.644631484235572,2.919915658926701e-05,CYB561,0.001188761010840143,0.12075816188428572,88.0478,88.4,100.0,100.0,88.2239,0.61092,0.543,0.951,0.17261,0.79262
ENSG00000008294,0.1675923015517451,0.33589370166148924,SPAG9,0.010842121942483716,0.6836774631428572,95.6094,96.6335,100.0,100.0,96.12145,1.0,0.142,3.1339,0.067581,0.67013
ENSG00000008300,-0.052639420194446236,0.7639350978186805,CELSR3,4.617160709454103e-05,0.004310111507657142,92.3309,92.4146,100.0,100.0,92.37275,0.99998,0.245,4.0766,0.17022,0.74827
ENSG00000008311,0.684853516540215,5.680875705707445e-06,AASS,0.01619437922123203,0.158477745166134,87.473,87.473,100.0,100.0,87.473,2.3101e-12,0.809,0.88222,0.58328,0.8895
ENSG00000008323,0.8377568189006406,3.464538297759016e-10,PLEKHG6,0.0006696828852800461,0.04725340728435714,81.519,81.8297,100.0,100.0,81.67435,3.717300000000001e-19,1.001,0.00060687,0.75472,0.99992
ENSG00000008324,-0.13542289738350116,0.43795000152127656,SS18L2,0.004771083943325282,0.14451542045114285,87.013,87.013,100.0,100.0,87.013,0.01548,1.598,0.22949,0.65987,0.9041
ENSG00000008382,0.4553442432195186,0.005985034727505128,MPND,0.00574728009710238,0.21046227536142859,82.8343,85.2156,100.0,100.0,84.02494999999999,5.2689e-05,0.875,0.30969,0.51595,0.94217
ENSG00000008394,0.5457974938857351,0.0006956226410351003,MGST1,0.028347456046516412,0.8807321529714287,82.5806,55.8952,100.0,92.92,69.2379,0.0026577,1.72,-0.49528,0.83361,1.1511
ENSG00000008405,0.2609149352857092,0.13005235395121867,CRY1,0.007295589857733512,0.2936623322857143,96.2457,93.0693,100.0,99.08,94.6575,1.662e-09,0.814,1.6078,0.56002,0.74794
ENSG00000008438,0.7316147130315446,5.941109876475217e-07,PGLYRP1,0.007200890907682032,0.35512912475200004,64.2857,69.2308,100.0,100.0,66.75825,1.7919e-05,1.787,0.53037,1.0491,0.86633
ENSG00000008441,0.8629645059834148,2.602324971223652e-11,NFIX,0.0023322418233452285,0.2624403352557143,97.4104,98.9879,100.0,100.0,98.19915,0.99903,0.149,4.0788,0.0,0.2946
ENSG00000008513,0.12366478515749751,0.47909149966653575,ST3GAL1,0.006370698007836192,0.3711139892714286,81.4706,82.1958,100.0,100.0,81.8332,0.58269,0.495,1.2985,0.1914,0.75052
ENSG00000008516,0.7055603750225505,2.204650391533509e-06,MMP25,0.0003085048157649345,0.030494326314714285,75.4448,68.9431,100.0,100.0,72.19395,8.7309e-14,1.245,-0.87912,0.87209,1.1339
ENSG00000008710,0.868064961398544,1.448031590344196e-11,PKD1,0.0009333950642055621,0.11743633268999998,78.2477,78.43,100.0,100.0,78.33885000000001,1.0,0.179,-4.3234,0.12051,1.2343
ENSG00000008735,-0.008136956749472242,0.9629983676306781,MAPK8IP2,1.0010207847643785e-05,0.003324398196865714,88.3495,87.7108,100.0,100.0,88.03015,0.99997,0.1,2.5589,0.0,0.66915
ENSG00000008838,0.3890386688302986,0.02089753386863201,MED24,0.00147388519640514,0.10073164257857142,94.2366,94.4276,100.0,100.0,94.3321,3.3214e-11,0.698,2.6258,0.50309,0.69685
ENSG00000008853,0.1851281501473025,0.2870143596935196,RHOBTB2,0.0006511548072312939,0.04022781516714287,97.6616,97.5275,75.0,100.0,97.59455,0.013306,0.497,2.6599,0.29299,0.66089
ENSG00000008869,-0.021187268190972053,0.9038441037421323,HEATR5B,0.005044999268759806,0.16418922236285718,95.8474,95.8937,100.0,100.0,95.87055,3.066e-22,0.632,2.1405,0.50371,0.82129
ENSG00000008952,0.508561231799983,0.0018119807885657168,SEC62,0.006860316448102728,0.8689318062857143,93.4837,93.7186,100.0,100.0,93.60114999999999,0.98295,0.297,1.7834,0.094293,0.64618
ENSG00000008988,0.5954957691292972,0.00016076999044633202,RPS20,0.02697275796796008,2.309935288142857,100.0,100.0,100.0,100.0,100.0,0.020686,1.01,1.0486,0.44131,0.66345
ENSG00000009307,0.36322140804617054,0.031980080727340786,CSDE1,0.005594359629073913,0.8142308701428571,98.4962,98.4962,100.0,100.0,98.4962,1.0,0.144,3.452,0.045633,0.55167
ENSG00000009335,0.25248469265340123,0.14338532399772017,UBE3C,0.005642632322685733,0.28468795478571435,93.3518,93.3518,75.0,100.0,93.3518,1.0,0.183,2.5448,0.087141,0.70662
ENSG00000009413,0.29891514398345914,0.08110466523231133,REV3L,0.011721300912739206,0.43415238675714285,86.7093,86.9315,100.0,100.0,86.8204,1.0,0.117,2.4677,0.066905,0.82596
ENSG00000009694,-0.1597429821780199,0.359333510220028,TENM1,0.008080144460458669,0.07609434196741428,96.9619,96.9974,75.0,100.0,96.97964999999999,1.0,0.193,3.4329,0.11355,0.7037
ENSG00000009709,-0.00644920172161673,0.9706694595168661,PAX7,2.768083697275958e-05,0.001427970876904286,97.2277,97.6143,100.0,100.0,97.42099999999999,0.14469,0.558,0.8039,0.26527,0.87609
ENSG00000009724,0.9985098758602059,2.882892331977535e-43,MASP2,0.007991354436129944,0.027885258482271427,81.4869,81.6058,100.0,100.0,81.54635,3.0428e-14,1.146,0.062449,0.81461,0.9912
ENSG00000009765,0.587637040176811,0.00020592484231526546,IYD,0.0035255272611588767,0.029848610636714283,84.4291,85.614,75.0,100.0,85.02155,0.0040758,0.884,0.24287,0.448,0.94625
ENSG00000009780,0.4835557768794223,0.003252306429547286,FAM76A,0.001407178302114942,0.16876399204285714,98.3713,98.3713,100.0,100.0,98.3713,1.0407e-05,0.932,1.8151,0.56327,0.59071
ENSG00000009790,0.8184936309279677,1.8941515580045414e-09,TRAF3IP3,0.007165456580779762,0.18882751912110002,70.2359,75.4386,100.0,100.0,72.83725,2.1912e-12,0.87,0.71421,0.62316,0.88093
ENSG00000009830,0.7165629164467812,1.2896446193761935e-06,POMT2,0.0008042205667678564,0.03475428912285715,90.8,83.0488,100.0,100.0,86.92439999999999,9.4315e-12,0.795,0.076309,0.56922,0.98948
ENSG00000009844,0.2916897701415555,0.08909602559508263,VTA1,0.0010115876653418716,0.25406171670000005,91.8567,91.2621,75.0,100.0,91.55940000000001,0.00039935,0.902,-0.31477,0.4999,1.068
ENSG00000009950,0.9573522831172416,2.3068389482557747e-19,MLXIPL,0.015244888339236047,0.060906073860257134,82.1596,81.0185,100.0,100.0,81.58905,0.047771,0.473,1.2314,0.27081,0.83943
ENSG00000009954,0.3688039250019064,0.02924729799839344,BAZ1B,0.00281385082859439,0.3368876157142857,91.1666,91.4131,100.0,100.0,91.28985,1.0,0.109,3.723,0.042263,0.63081
ENSG00000010017,0.28489343579998494,0.09715222679566234,RANBP9,0.0056502940867639625,0.31397635370000004,93.1413,95.6338,100.0,100.0,94.38755,0.99999,0.13,1.4878,0.027369,0.77111
ENSG00000010072,-0.05916037406837549,0.7356779005160065,SPRTN,0.001634011916967981,0.04706638087927143,71.5746,70.4225,100.0,98.89,70.99855,0.97354,0.304,0.73867,0.064101,0.87252
ENSG00000010165,0.6410490455057226,3.340081614041603e-05,METTL13,0.0005064230359358378,0.04785986085471428,89.9857,90.1146,100.0,100.0,90.05015,1.6253e-09,0.889,1.0413,0.60618,0.85516
ENSG00000010219,-0.10419696641131457,0.5513921293445108,DYRK4,0.0008686433480652098,0.03426996912748571,73.3438,73.576,100.0,100.0,73.4599,1.7785e-18,1.508,-0.25111,1.0873,1.042
ENSG00000010244,0.3761439708331453,0.025948611874930326,ZNF207,0.0038592139559484795,0.5581637274285715,98.9879,98.7879,100.0,100.0,98.8879,0.1046,0.493,2.511,0.26241,0.5789
ENSG00000010256,0.5510333730968432,0.0006025415736758172,UQCRC1,0.01264711253207589,0.700135548,88.75,88.75,100.0,100.0,88.75,0.020028,0.546,0.55518,0.30276,0.91012
ENSG00000010270,0.24125106161006094,0.1626700724541748,STARD3NL,0.002507031119791528,0.2742103744714286,95.2991,94.8936,100.0,100.0,95.09635,0.0048432,0.856,0.78193,0.4336,0.80457
ENSG00000010278,0.6919098822936731,4.150593884958241e-06,CD9,0.009260415448529777,0.933760160642857,89.0351,89.823,100.0,100.0,89.42904999999999,0.0047221,0.86,0.87413,0.43566,0.79219
ENSG00000010282,-0.015888791944509983,0.9278174723195977,HHATL,1.0901886864049693e-05,0.001134702425057143,90.873,91.0537,100.0,100.0,90.96335,1.6781e-07,0.886,0.55642,0.57521,0.90993
ENSG00000010292,0.5688087550448809,0.0003633786571731833,NCAPD2,0.0010693887967399955,0.07238165206428572,86.01,86.5661,100.0,100.0,86.28805,1.0776e-12,0.582,0.70878,0.43708,0.92946
ENSG00000010295,0.7249085833818589,8.44358343539919e-07,IFFO1,0.0006250453839166193,0.05605497626742857,93.1699,94.6619,100.0,100.0,93.9159,0.00013393,0.695,0.97403,0.41964,0.85171
ENSG00000010310,0.806255460954038,5.042068908224102e-09,GIPR,0.0003705690647490166,0.020633624161250003,78.7554,79.7826,100.0,100.0,79.269,1.9703e-29,1.758,-0.96025,1.353,1.169
ENSG00000010318,0.5464916618788195,0.0006825917342491179,PHF7,0.00019204680905070872,0.056950321785714283,67.7165,84.0391,100.0,100.0,75.87780000000001,0.0010828,0.683,1.135,0.39155,0.77614
ENSG00000010319,0.9695276408569538,9.85074330538447e-22,SEMA3G,0.0011721818778362347,0.0068292204628857146,87.0844,87.3077,100.0,100.0,87.19605,6.2569e-18,1.037,0.38033,0.77234,0.95208
ENSG00000010322,0.08766832577012654,0.6165240150659074,NISCH,0.0016547905085950731,0.23635889941428567,89.0293,84.0552,100.0,98.22,86.54225,0.99443,0.285,2.2993,0.16805,0.78888
ENSG00000010327,0.563083799698839,0.00042899127387664563,STAB1,0.006268578002451994,0.1100771410214286,81.8288,81.797,100.0,100.0,81.8129,8.679199999999999e-50,0.805,1.0904,0.68249,0.92331
ENSG00000010361,0.6406066754165185,3.3955907589451756e-05,FUZ,0.0006767708867600764,0.06305051749714286,85.8852,86.506,100.0,100.0,86.1956,1.2613e-05,0.91,0.44013,0.54975,0.9192
ENSG00000010379,0.9772998711611015,8.09931950226353e-24,SLC6A13,0.00744669861585774,0.03455728773518572,91.0299,91.0299,50.0,100.0,91.0299,1.2157e-11,0.978,0.0232,0.6852,0.99648
ENSG00000010404,-0.34437494823386194,0.04278561657496421,IDS,0.004843496495496646,0.1394052334857143,85.6364,85.3261,100.0,100.0,85.48124999999999,0.9964,0.18,1.58,0.0,0.7064
ENSG00000010610,0.1949101220435874,0.2618501354194245,CD4,0.00417197832239803,0.10380614779393714,54.8035,54.9234,100.0,100.0,54.86345,0.00078914,0.709,1.0552,0.40647,0.81341
ENSG00000010626,-0.06720217757356223,0.7012980992992792,LRRC23,0.0023611275024232534,0.05949513837071428,77.8426,78.5294,100.0,100.0,78.186,1.8429e-08,1.218,0.25338,0.77936,0.94768
ENSG00000010671,0.8645750325542234,2.168137794419052e-11,BTK,0.003011290285612656,0.11379175029957145,98.3308,98.3308,100.0,99.97,98.3308,0.99996,0.103,4.0394,0.0,0.28493
ENSG00000010704,0.4008753072614674,0.0170077890692536,HFE,0.003238788186283779,0.1287540569342857,68.3908,66.2953,75.0,100.0,67.34305,2.5587e-08,1.186,0.63347,0.75856,0.87052
