human_ensembl_id,gene_name,mouse_ensembl_id,orthology_type,perc_id_human_to_mouse,perc_id_mouse_to_human,goc_score,wga_coverage
ENSG00000179242,CDH4,ENSMUSG00000000305,ortholog_one2one,92.4672,92.7711,100.0,100.0
ENSG00000184402,SS18L1,ENSMUSG00000039086,ortholog_one2one,91.1616,89.801,100.0,93.06
ENSG00000196074,SYCP2,ENSMUSG00000060445,ortholog_one2one,62.8105,64.0667,75.0,99.81
ENSG00000130702,LAMA5,ENSMUSG00000015647,ortholog_one2one,79.4858,78.9941,100.0,99.99
ENSG00000200231,RNU1-23P,ENSMUSG00000088733,ortholog_one2one,59.0278,53.125,,0.0
ENSG00000252467,RNU6-347P,ENSMUSG00000118977,ortholog_one2one,71.4286,70.0935,,0.0
ENSG00000207158,RNU6-929P,ENSMUSG00000118853,ortholog_one2one,67.2897,67.2897,,0.0
ENSG00000199017,MIR1-1,ENSMUSG00000070144,ortholog_one2one,95.7747,88.3117,,100.0
ENSG00000124232,RBPJL,ENSMUSG00000017007,ortholog_one2one,87.8143,88.1553,100.0,100.0
ENSG00000124251,TP53TG5,ENSMUSG00000017720,ortholog_one2one,47.2414,57.563,100.0,100.0
ENSG00000276859,,ENSMUSG00002076469,ortholog_one2one,41.7476,67.1875,,100.0
ENSG00000274491,,ENSMUSG00002076297,ortholog_one2one,74.1071,68.0328,,100.0
ENSG00000101162,TUBB1,ENSMUSG00000016255,ortholog_one2one,91.796,91.796,100.0,100.0
ENSG00000125975,C20orf173,ENSMUSG00000074646,ortholog_one2one,39.604,41.2371,100.0,100.0
ENSG00000160282,FTCD,ENSMUSG00000001155,ortholog_one2one,83.9187,83.9187,100.0,100.0
ENSG00000197296,FITM2,ENSMUSG00000048486,ortholog_one2one,87.4046,87.4046,100.0,100.0
ENSG00000124196,GTSF1L,ENSMUSG00000070708,ortholog_one2one,68.9189,67.5497,100.0,100.0
ENSG00000099985,OSM,ENSMUSG00000058755,ortholog_one2one,46.4286,44.4867,100.0,98.69
ENSG00000125879,OTOR,ENSMUSG00000027416,ortholog_one2one,86.7188,86.7188,100.0,100.0
ENSG00000101074,R3HDML,ENSMUSG00000078949,ortholog_one2one,77.8656,77.8656,100.0,100.0
ENSG00000100365,NCF4,ENSMUSG00000071715,ortholog_one2one,86.4307,86.4307,75.0,100.0
ENSG00000207598,MIR124-3,ENSMUSG00000065454,ortholog_one2one,78.1609,100.0,,100.0
ENSG00000101197,BIRC7,ENSMUSG00000038840,ortholog_one2one,63.7584,66.6667,100.0,100.0
ENSG00000101198,NKAIN4,ENSMUSG00000027574,ortholog_one2one,83.1731,83.1731,100.0,100.0
ENSG00000241945,PWP2,ENSMUSG00000032834,ortholog_one2one,89.3362,89.3362,100.0,100.0
ENSG00000101204,CHRNA4,ENSMUSG00000027577,ortholog_one2one,84.051,82.2153,100.0,99.47
ENSG00000100346,CACNA1I,ENSMUSG00000022416,ortholog_one2one,91.6329,92.633,100.0,99.82
ENSG00000125863,MKKS,ENSMUSG00000027274,ortholog_one2one,77.193,77.193,100.0,100.0
ENSG00000142156,COL6A1,ENSMUSG00000001119,ortholog_one2one,89.786,90.0488,100.0,100.0
ENSG00000260903,XKR7,ENSMUSG00000042631,ortholog_one2one,91.019,90.8621,100.0,100.0
ENSG00000126003,PLAGL2,ENSMUSG00000051413,ortholog_one2one,98.5887,98.5887,100.0,100.0
ENSG00000125998,FAM83C,ENSMUSG00000074647,ortholog_one2one,78.3133,75.3866,100.0,100.0
ENSG00000101405,OXT,ENSMUSG00000027301,ortholog_one2one,87.2,87.2,100.0,100.0
ENSG00000160223,ICOSLG,ENSMUSG00000000732,ortholog_one2one,45.3642,42.5466,100.0,80.61
ENSG00000101200,AVP,ENSMUSG00000037727,ortholog_one2one,81.7073,79.7619,100.0,100.0
ENSG00000179772,FOXS1,ENSMUSG00000074676,ortholog_one2one,75.1515,75.3799,100.0,100.0
ENSG00000212555,RNU6-192P,ENSMUSG00000065320,ortholog_one2one,66.0,81.4815,,0.0
ENSG00000125850,OVOL2,ENSMUSG00000037279,ortholog_one2one,89.0909,89.4161,100.0,100.0
ENSG00000159267,HLCS,ENSMUSG00000040820,ortholog_one2one,78.3505,78.7112,100.0,100.0
ENSG00000212232,SNORD17,ENSMUSG00000077714,ortholog_one2one,85.654,85.2941,,100.0
ENSG00000199719,RN7SKP74,ENSMUSG00002074958,ortholog_one2one,53.0744,69.4915,,0.0
ENSG00000232838,PET117,ENSMUSG00000098387,ortholog_one2one,85.1852,86.25,100.0,100.0
ENSG00000159261,CLDN14,ENSMUSG00000047109,ortholog_one2one,93.3054,93.3054,100.0,100.0
ENSG00000124104,SNX21,ENSMUSG00000050373,ortholog_one2one,91.4209,93.9394,100.0,100.0
ENSG00000176177,ENTHD1,ENSMUSG00000050439,ortholog_one2one,55.5189,54.5307,100.0,100.0
ENSG00000160179,ABCG1,ENSMUSG00000024030,ortholog_one2one,96.8468,96.8468,50.0,100.0
ENSG00000128342,LIF,ENSMUSG00000034394,ortholog_one2one,80.198,79.803,100.0,100.0
ENSG00000100106,TRIOBP,ENSMUSG00000033088,ortholog_one2one,63.0444,74.0318,100.0,99.83
ENSG00000149609,C20orf144,ENSMUSG00000038523,ortholog_one2one,54.2484,42.132,100.0,96.08
ENSG00000101292,PROKR2,ENSMUSG00000050558,ortholog_one2one,89.5833,90.2887,100.0,100.0
ENSG00000125888,BANF2,ENSMUSG00000037307,ortholog_one2one,87.7778,87.7778,100.0,100.0
ENSG00000198900,TOP1,ENSMUSG00000070544,ortholog_one2one,97.2549,97.0013,100.0,100.0
ENSG00000171864,PRND,ENSMUSG00000027338,ortholog_one2one,73.8636,72.6257,100.0,100.0
ENSG00000188636,RTL6,ENSMUSG00000055745,ortholog_one2one,92.887,91.358,100.0,100.0
ENSG00000204103,MAFB,ENSMUSG00000074622,ortholog_one2one,97.2136,97.2136,100.0,100.0
ENSG00000130943,PKDREJ,ENSMUSG00000052496,ortholog_one2one,60.0089,63.5936,100.0,100.0
ENSG00000124107,SLPI,ENSMUSG00000017002,ortholog_one2one,58.3333,58.7786,75.0,100.0
ENSG00000101446,SPINT3,ENSMUSG00000074596,ortholog_one2one,42.6966,43.1818,100.0,100.0
ENSG00000138944,SHISAL1,ENSMUSG00000062760,ortholog_one2one,93.4673,84.9315,100.0,98.52
ENSG00000142178,SIK1,ENSMUSG00000024042,ortholog_one2one,81.2261,81.6431,100.0,100.0
ENSG00000101448,EPPIN,ENSMUSG00000017733,ortholog_one2one,61.6541,61.194,100.0,100.0
ENSG00000209482,SNORD83A,ENSMUSG00002075255,ortholog_one2one,58.9474,60.2151,,100.0
ENSG00000209480,SNORD83B,ENSMUSG00000077734,ortholog_one2one,91.3979,90.4255,,100.0
ENSG00000124116,WFDC3,ENSMUSG00000076434,ortholog_one2one,38.0952,67.6923,100.0,100.0
ENSG00000159216,RUNX1,ENSMUSG00000022952,ortholog_one2one,93.3333,96.3441,100.0,100.0
ENSG00000196431,CRYBA4,ENSMUSG00000066975,ortholog_one2one,91.8367,91.8367,100.0,100.0
ENSG00000101470,TNNC2,ENSMUSG00000017300,ortholog_one2one,98.75,98.75,100.0,100.0
ENSG00000160233,LRRC3,ENSMUSG00000051652,ortholog_one2one,80.1556,80.1556,75.0,100.0
ENSG00000157617,C2CD2,ENSMUSG00000045975,ortholog_one2one,72.2701,72.2701,75.0,96.9
ENSG00000101188,NTSR1,ENSMUSG00000027568,ortholog_one2one,85.4067,84.1981,100.0,100.0
ENSG00000199024,MIR103A2,ENSMUSG00000065563,ortholog_one2one,98.7179,89.5349,,100.0
ENSG00000247315,ZCCHC3,ENSMUSG00000074682,ortholog_one2one,87.0968,87.75,100.0,100.0
ENSG00000124098,FAM210B,ENSMUSG00000027495,ortholog_one2one,75.5208,76.3158,100.0,100.0
ENSG00000133454,MYO18B,ENSMUSG00000072720,ortholog_one2one,73.8605,72.7831,100.0,100.0
ENSG00000124201,ZNFX1,ENSMUSG00000039501,ortholog_one2one,87.6434,88.0566,100.0,100.0
ENSG00000160180,TFF3,ENSMUSG00000024029,ortholog_one2one,68.75,67.9012,100.0,100.0
ENSG00000243646,IL10RB,ENSMUSG00000022969,ortholog_one2one,68.9231,63.8177,100.0,100.0
ENSG00000209042,SNORD12C,ENSMUSG00000077515,ortholog_one2one,84.2697,80.6452,,100.0
ENSG00000222365,SNORD12B,ENSMUSG00000077565,ortholog_one2one,78.022,79.7753,,100.0
ENSG00000212304,SNORD12,ENSMUSG00000077698,ortholog_one2one,82.2222,82.2222,,100.0
ENSG00000124217,MOCS3,ENSMUSG00000074576,ortholog_one2one,80.2174,80.2174,100.0,100.0
ENSG00000101336,HCK,ENSMUSG00000003283,ortholog_one2one,85.9316,89.8608,100.0,100.0
ENSG00000185272,RBM11,ENSMUSG00000032940,ortholog_one2one,67.6157,79.8319,50.0,95.95
ENSG00000142185,TRPM2,ENSMUSG00000009292,ortholog_one2one,85.2961,85.1262,100.0,100.0
ENSG00000177732,SOX12,ENSMUSG00000051817,ortholog_one2one,94.9206,95.2229,100.0,100.0
ENSG00000184226,PCDH9,ENSMUSG00000055421,ortholog_one2one,96.0388,98.7531,100.0,100.0
ENSG00000124257,NEURL2,ENSMUSG00000039873,ortholog_one2one,90.5263,90.5263,100.0,100.0
ENSG00000168634,WFDC13,ENSMUSG00000067704,ortholog_one2one,48.3871,55.5556,100.0,95.03
ENSG00000149651,SPINT4,ENSMUSG00000017310,ortholog_one2one,57.5758,35.8491,100.0,92.47
ENSG00000198326,TMEM239,ENSMUSG00000049692,ortholog_one2one,83.5526,84.106,100.0,100.0
ENSG00000125878,TCF15,ENSMUSG00000068079,ortholog_one2one,91.9598,93.8462,100.0,100.0
ENSG00000149634,SPATA25,ENSMUSG00000017767,ortholog_one2one,79.2952,79.646,100.0,100.0
ENSG00000125508,SRMS,ENSMUSG00000027579,ortholog_one2one,78.2787,77.0161,100.0,100.0
ENSG00000124203,ZNF831,ENSMUSG00000050600,ortholog_one2one,55.9928,57.6781,100.0,100.0
ENSG00000078699,CBFA2T2,ENSMUSG00000038533,ortholog_one2one,96.3025,96.4646,100.0,100.0
ENSG00000243156,MICAL3,ENSMUSG00000051586,ortholog_one2one,86.963,85.1761,100.0,100.0
ENSG00000288649,ACTL10,ENSMUSG00000078129,ortholog_one2one,77.9592,55.2023,100.0,100.0
ENSG00000155304,HSPA13,ENSMUSG00000032932,ortholog_one2one,90.6582,90.6582,100.0,100.0
ENSG00000198862,LTN1,ENSMUSG00000052299,ortholog_one2one,85.4473,85.399,75.0,100.0
ENSG00000125823,CSTL1,ENSMUSG00000055177,ortholog_one2one,66.2069,68.5714,100.0,100.0
ENSG00000149635,OCSTAMP,ENSMUSG00000027670,ortholog_one2one,59.0106,67.0683,100.0,100.0
ENSG00000158296,SLC13A3,ENSMUSG00000018459,ortholog_one2one,87.7076,88.0,100.0,100.0
ENSG00000184787,UBE2G2,ENSMUSG00000009293,ortholog_one2one,100.0,100.0,75.0,100.0
ENSG00000100312,ACR,ENSMUSG00000022622,ortholog_one2one,67.4584,65.1376,75.0,100.0
ENSG00000124091,GCNT7,ENSMUSG00000074569,ortholog_one2one,64.9351,46.1894,100.0,100.0
ENSG00000124140,SLC12A5,ENSMUSG00000017740,ortholog_one2one,97.3118,95.4306,100.0,100.0
ENSG00000281295,,ENSMUSG00002075132,ortholog_one2one,75.1825,73.5714,,100.0
ENSG00000075275,CELSR1,ENSMUSG00000016028,ortholog_one2one,81.2521,80.8504,100.0,100.0
ENSG00000160218,TRAPPC10,ENSMUSG00000000374,ortholog_one2one,89.8332,89.9046,100.0,100.0
ENSG00000188677,PARVB,ENSMUSG00000022438,ortholog_one2one,90.9341,90.6849,100.0,100.0
ENSG00000125363,AMELX,ENSMUSG00000031354,ortholog_one2one,86.911,84.6939,100.0,100.0
ENSG00000149474,KAT14,ENSMUSG00000027425,ortholog_one2one,95.1344,95.3787,75.0,100.0
ENSG00000252928,RNU6-64P,ENSMUSG00000088236,ortholog_one2one,66.6667,72.9167,,0.0
ENSG00000100138,SNU13,ENSMUSG00000063480,ortholog_one2one,100.0,100.0,75.0,100.0
ENSG00000125780,TGM3,ENSMUSG00000027401,ortholog_one2one,76.4791,76.4791,100.0,100.0
ENSG00000166948,TGM6,ENSMUSG00000027403,ortholog_one2one,85.6941,85.6941,100.0,100.0
ENSG00000126010,GRPR,ENSMUSG00000031364,ortholog_one2one,90.1042,90.1042,75.0,100.0
ENSG00000208023,MIR185,ENSMUSG00000065464,ortholog_one2one,79.2683,100.0,,100.0
ENSG00000284140,MIR3618,ENSMUSG00000093246,ortholog_one2one,100.0,100.0,,100.0
ENSG00000284464,MIR1306,ENSMUSG00000080452,ortholog_one2one,89.4118,96.2025,,100.0
ENSG00000274309,SNORA71E,ENSMUSG00000065840,ortholog_one2one,77.2727,76.6917,,100.0
ENSG00000199266,SNORA60,ENSMUSG00000064585,ortholog_one2one,84.3284,84.9624,,100.0
ENSG00000234409,CCDC188,ENSMUSG00000090777,ortholog_one2one,68.1592,62.844,100.0,100.0
ENSG00000101438,SLC32A1,ENSMUSG00000037771,ortholog_one2one,98.4762,98.4762,100.0,100.0
ENSG00000185915,KLHL34,ENSMUSG00000047485,ortholog_one2one,81.8323,81.8323,100.0,100.0
ENSG00000149646,CNBD2,ENSMUSG00000038085,ortholog_one2one,65.2778,55.8692,100.0,96.85
ENSG00000040608,RTN4R,ENSMUSG00000043811,ortholog_one2one,89.4292,89.4292,75.0,100.0
ENSG00000157542,KCNJ6,ENSMUSG00000043301,ortholog_one2one,99.2908,98.8235,100.0,100.0
ENSG00000250878,METTL21EP,ENSMUSG00000046828,ortholog_one2one,80.8765,83.1967,0.0,73.66
ENSG00000149970,CNKSR2,ENSMUSG00000025658,ortholog_one2one,98.5493,98.7403,100.0,100.0
ENSG00000160214,RRP1,ENSMUSG00000061032,ortholog_one2one,64.859,60.5263,100.0,92.52
ENSG00000184470,TXNRD2,ENSMUSG00000075704,ortholog_one2one,84.1603,83.6812,100.0,100.0
ENSG00000130699,TAF4,ENSMUSG00000039117,ortholog_one2one,82.4885,85.8925,100.0,100.0
ENSG00000215595,C20orf202,ENSMUSG00000087035,ortholog_one2one,73.7374,74.4898,100.0,100.0
ENSG00000158901,WFDC8,ENSMUSG00000070533,ortholog_one2one,49.7925,28.169,100.0,83.7
ENSG00000284536,MIR17,ENSMUSG00000065508,ortholog_one2one,96.4286,96.4286,,100.0
ENSG00000283815,MIR18A,ENSMUSG00000065403,ortholog_one2one,98.5916,72.9167,,100.0
ENSG00000284204,MIR19A,ENSMUSG00000065416,ortholog_one2one,98.7805,98.7805,,100.0
ENSG00000283762,MIR20A,ENSMUSG00000065442,ortholog_one2one,94.3662,62.6168,,100.0
ENSG00000284375,MIR19B1,ENSMUSG00000076256,ortholog_one2one,91.954,91.954,,100.0
ENSG00000182035,ADIG,ENSMUSG00000044405,ortholog_one2one,62.5,62.5,100.0,100.0
ENSG00000201662,RNU6-60P,ENSMUSG00000119509,ortholog_one2one,90.2913,86.9159,,0.0
ENSG00000215251,FASTKD5,ENSMUSG00000079043,ortholog_one2one,74.4764,70.5081,100.0,100.0
ENSG00000124237,CIMIP1,ENSMUSG00000027518,ortholog_one2one,70.8029,71.3235,100.0,100.0
ENSG00000124227,ANKRD60,ENSMUSG00000027517,ortholog_one2one,59.1304,64.1509,100.0,100.0
ENSG00000167098,SUN5,ENSMUSG00000027480,ortholog_one2one,72.5594,79.023,100.0,100.0
ENSG00000186191,BPIFB4,ENSMUSG00000074665,ortholog_one2one,85.8306,63.5706,100.0,98.97
ENSG00000131050,BPIFA2,ENSMUSG00000042459,ortholog_one2one,31.3253,33.1915,100.0,97.4
ENSG00000241837,ATP5PO,ENSMUSG00000022956,ortholog_one2one,82.1596,82.1596,100.0,100.0
ENSG00000131059,BPIFA3,ENSMUSG00000027482,ortholog_one2one,61.0236,64.8536,100.0,100.0
ENSG00000186190,BPIFB3,ENSMUSG00000068008,ortholog_one2one,78.6017,78.4355,100.0,100.0
ENSG00000102466,FGF14,ENSMUSG00000025551,ortholog_one2one,98.7854,98.7854,50.0,100.0
ENSG00000102554,KLF5,ENSMUSG00000005148,ortholog_one2one,89.2779,91.4798,100.0,100.0
ENSG00000102445,RUBCNL,ENSMUSG00000034959,ortholog_one2one,61.0272,59.8519,100.0,100.0
ENSG00000101003,GINS1,ENSMUSG00000027454,ortholog_one2one,93.3673,93.3673,100.0,100.0
ENSG00000157540,DYRK1A,ENSMUSG00000022897,ortholog_one2one,99.2042,98.0341,100.0,100.0
ENSG00000232388,SMIM26,ENSMUSG00000074754,ortholog_one2one,47.3684,42.0561,100.0,100.0
ENSG00000073150,PANX2,ENSMUSG00000058441,ortholog_one2one,92.3191,92.3191,100.0,100.0
ENSG00000088386,SLC15A1,ENSMUSG00000025557,ortholog_one2one,85.1695,85.0494,100.0,100.0
ENSG00000207932,MIR33A,ENSMUSG00000065465,ortholog_one2one,91.3043,91.3043,,100.0
ENSG00000100292,HMOX1,ENSMUSG00000005413,ortholog_one2one,81.9444,81.6609,100.0,100.0
ENSG00000054796,SPO11,ENSMUSG00000005883,ortholog_one2one,82.5758,82.5758,100.0,100.0
ENSG00000166862,CACNG2,ENSMUSG00000019146,ortholog_one2one,98.7616,98.7616,100.0,100.0
ENSG00000100191,SLC5A4,ENSMUSG00000020229,ortholog_one2one,78.7557,79.1159,0.0,100.0
ENSG00000100298,APOBEC3H,ENSMUSG00000009585,ortholog_one2one,45.9016,19.0909,100.0,74.05
ENSG00000132819,RBM38,ENSMUSG00000027510,ortholog_one2one,94.5607,95.3587,100.0,100.0
ENSG00000180424,DEFB123,ENSMUSG00000044863,ortholog_one2one,76.1194,76.1194,100.0,100.0
ENSG00000180383,DEFB124,ENSMUSG00000074678,ortholog_one2one,63.3803,63.3803,100.0,100.0
ENSG00000197183,NOL4L,ENSMUSG00000061411,ortholog_one2one,95.8824,96.0236,100.0,100.0
ENSG00000185264,CIMIP4,ENSMUSG00000062154,ortholog_one2one,62.5,65.7895,75.0,100.0
ENSG00000182957,SPATA13,ENSMUSG00000021990,ortholog_one2one,70.556,72.4277,25.0,100.0
ENSG00000124134,KCNS1,ENSMUSG00000040164,ortholog_one2one,84.6008,89.5372,100.0,100.0
ENSG00000161180,CCDC116,ENSMUSG00000022768,ortholog_one2one,61.1746,54.6647,100.0,100.0
ENSG00000169906,S100G,ENSMUSG00000040808,ortholog_one2one,74.6835,74.6835,100.0,100.0
ENSG00000187516,H2AP,ENSMUSG00000040456,ortholog_one2one,47.8632,47.8632,50.0,100.0
ENSG00000168703,WFDC12,ENSMUSG00000042845,ortholog_one2one,36.9369,48.2353,75.0,100.0
ENSG00000215545,DEFB116,ENSMUSG00000044249,ortholog_one2one,42.1569,55.1282,50.0,100.0
ENSG00000100023,PPIL2,ENSMUSG00000022771,ortholog_one2one,90.3846,90.2111,100.0,100.0
ENSG00000131068,DEFB118,ENSMUSG00000056544,ortholog_one2one,27.6423,34.0,100.0,100.0
ENSG00000180483,DEFB119,ENSMUSG00000050645,ortholog_one2one,64.2857,65.0602,100.0,100.0
ENSG00000102313,ITIH6,ENSMUSG00000087149,ortholog_one2one,68.9261,70.4829,100.0,100.0
ENSG00000125813,PAX1,ENSMUSG00000037034,ortholog_one2one,89.4967,91.704,100.0,100.0
ENSG00000175121,WFDC5,ENSMUSG00000040154,ortholog_one2one,67.4797,65.873,75.0,100.0
ENSG00000088881,EBF4,ENSMUSG00000053552,ortholog_one2one,95.0166,95.4925,100.0,100.0
ENSG00000008086,CDKL5,ENSMUSG00000031292,ortholog_one2one,96.0417,96.0417,100.0,100.0
ENSG00000131044,TTLL9,ENSMUSG00000074673,ortholog_one2one,86.3326,82.2126,100.0,98.04
ENSG00000160201,U2AF1,ENSMUSG00000061613,ortholog_one2one,99.5833,100.0,100.0,100.0
ENSG00000126218,F10,ENSMUSG00000031444,ortholog_one2one,75.0,74.2393,100.0,100.0
ENSG00000100027,YPEL1,ENSMUSG00000022773,ortholog_one2one,98.3193,99.1525,100.0,100.0
ENSG00000132671,SSTR4,ENSMUSG00000037014,ortholog_one2one,88.4021,89.0909,100.0,100.0
ENSG00000178726,THBD,ENSMUSG00000074743,ortholog_one2one,67.8261,67.591,100.0,100.0
ENSG00000183798,EMILIN3,ENSMUSG00000050700,ortholog_one2one,84.2037,85.0923,100.0,100.0
ENSG00000183260,ABHD16B,ENSMUSG00000055882,ortholog_one2one,84.8614,83.9662,100.0,100.0
ENSG00000130590,SAMD10,ENSMUSG00000038605,ortholog_one2one,92.0792,92.0792,100.0,100.0
ENSG00000239127,SNORD125,ENSMUSG00000088634,ortholog_one2one,81.25,80.4124,,90.67
ENSG00000100285,NEFH,ENSMUSG00000020396,ortholog_one2one,80.098,74.9541,100.0,99.2
ENSG00000169508,GPR183,ENSMUSG00000051212,ortholog_one2one,86.9806,87.9552,100.0,100.0
ENSG00000101251,SEL1L2,ENSMUSG00000074764,ortholog_one2one,85.7558,85.7558,100.0,100.0
ENSG00000122025,FLT3,ENSMUSG00000042817,ortholog_one2one,86.1027,85.5,100.0,100.0
ENSG00000100003,SEC14L2,ENSMUSG00000003585,ortholog_one2one,93.3002,93.3002,100.0,100.0
ENSG00000172264,MACROD2,ENSMUSG00000068205,ortholog_one2one,75.0,70.7368,100.0,100.0
ENSG00000102804,TSC22D1,ENSMUSG00000022010,ortholog_one2one,86.0205,85.701,100.0,100.0
ENSG00000147081,AKAP4,ENSMUSG00000050089,ortholog_one2one,78.2201,78.6808,100.0,100.0
ENSG00000165621,OXGR1,ENSMUSG00000044819,ortholog_one2one,85.4599,85.4599,100.0,100.0
ENSG00000185808,PIGP,ENSMUSG00000022940,ortholog_one2one,90.2985,59.0244,100.0,100.0
ENSG00000102221,JADE3,ENSMUSG00000037315,ortholog_one2one,82.017,82.017,100.0,100.0
ENSG00000185513,L3MBTL1,ENSMUSG00000035576,ortholog_one2one,75.9861,79.2978,100.0,99.35
ENSG00000133115,STOML3,ENSMUSG00000027744,ortholog_one2one,91.4089,92.6829,100.0,100.0
ENSG00000132975,GPR12,ENSMUSG00000041468,ortholog_one2one,93.7126,93.7126,100.0,100.0
ENSG00000134864,GGACT,ENSMUSG00000041625,ortholog_one2one,67.9739,69.7987,100.0,100.0
ENSG00000189299,FOXR2,ENSMUSG00000071665,ortholog_one2one,53.0547,54.6358,50.0,100.0
ENSG00000187601,MAGEH1,ENSMUSG00000047238,ortholog_one2one,92.6941,93.1193,25.0,100.0
ENSG00000080618,CPB2,ENSMUSG00000021999,ortholog_one2one,83.6879,83.8863,100.0,100.0
ENSG00000156239,HEMK2,ENSMUSG00000044442,ortholog_one2one,87.3832,87.3832,0.0,100.0
ENSG00000206203,TSSK2,ENSMUSG00000045521,ortholog_one2one,92.1788,92.1788,100.0,100.0
ENSG00000063515,GSC2,ENSMUSG00000022738,ortholog_one2one,75.1219,71.9626,50.0,100.0
ENSG00000196468,FGF16,ENSMUSG00000031230,ortholog_one2one,99.5169,99.5169,100.0,100.0
ENSG00000100218,RSPH14,ENSMUSG00000009070,ortholog_one2one,62.6437,63.9296,50.0,100.0
ENSG00000147183,CPXCR1,ENSMUSG00000072995,ortholog_one2one,42.8571,40.0621,100.0,96.79
ENSG00000174740,PABPC5,ENSMUSG00000034732,ortholog_one2one,95.0262,95.2756,100.0,100.0
ENSG00000156299,TIAM1,ENSMUSG00000002489,ortholog_one2one,95.4745,95.4745,100.0,100.0
ENSG00000174225,ARL13A,ENSMUSG00000052549,ortholog_one2one,62.8906,43.2796,100.0,97.88
ENSG00000100129,EIF3L,ENSMUSG00000033047,ortholog_one2one,99.1135,99.1135,100.0,100.0
ENSG00000165288,BRWD3,ENSMUSG00000063663,ortholog_one2one,94.6171,94.7749,100.0,100.0
ENSG00000170191,NANP,ENSMUSG00000053916,ortholog_one2one,93.9516,93.9516,50.0,100.0
ENSG00000120675,DNAJC15,ENSMUSG00000022013,ortholog_one2one,76.6667,77.1812,100.0,100.0
ENSG00000151778,SERP2,ENSMUSG00000052584,ortholog_one2one,100.0,100.0,100.0,100.0
ENSG00000158813,EDA,ENSMUSG00000059327,ortholog_one2one,94.6292,94.6292,100.0,100.0
ENSG00000118922,KLF12,ENSMUSG00000072294,ortholog_one2one,97.0149,97.0149,100.0,100.0
ENSG00000182621,PLCB1,ENSMUSG00000051177,ortholog_one2one,97.3684,97.3684,100.0,100.0
ENSG00000165475,CRYL1,ENSMUSG00000021947,ortholog_one2one,83.6991,83.6991,100.0,100.0
ENSG00000198934,MAGEE1,ENSMUSG00000031227,ortholog_one2one,60.9195,63.5076,100.0,100.0
ENSG00000102760,RGCC,ENSMUSG00000022018,ortholog_one2one,86.8613,86.8613,100.0,100.0
ENSG00000057593,F7,ENSMUSG00000031443,ortholog_one2one,70.2703,69.9552,100.0,96.86
ENSG00000217442,SYCE3,ENSMUSG00000078938,ortholog_one2one,89.7727,89.7727,100.0,100.0
ENSG00000186675,MAGEE2,ENSMUSG00000031224,ortholog_one2one,83.5564,83.5564,100.0,100.0
ENSG00000047597,XK,ENSMUSG00000015342,ortholog_one2one,82.4324,82.0628,0.0,100.0
ENSG00000047648,ARHGAP6,ENSMUSG00000031355,ortholog_one2one,85.9343,84.8024,100.0,100.0
ENSG00000189060,H1-0,ENSMUSG00000096210,ortholog_one2one,94.8454,94.8454,100.0,100.0
ENSG00000184113,CLDN5,ENSMUSG00000041378,ortholog_one2one,91.7431,91.7431,100.0,100.0
ENSG00000184949,FAM227A,ENSMUSG00000042564,ortholog_one2one,52.4561,47.84,100.0,89.03
ENSG00000154642,C21orf91,ENSMUSG00000022864,ortholog_one2one,80.4714,82.4138,100.0,100.0
ENSG00000100034,PPM1F,ENSMUSG00000026181,ortholog_one2one,78.4141,78.7611,100.0,100.0
ENSG00000136153,LMO7,ENSMUSG00000033060,ortholog_one2one,81.1159,77.2329,100.0,99.16
ENSG00000147082,CCNB3,ENSMUSG00000051592,ortholog_one2one,34.3369,34.3123,100.0,95.84
ENSG00000159231,CBR3,ENSMUSG00000022947,ortholog_one2one,85.1986,85.1986,100.0,100.0
ENSG00000159079,CFAP298,ENSMUSG00000022972,ortholog_one2one,92.4138,92.4138,100.0,100.0
ENSG00000196767,POU3F4,ENSMUSG00000056854,ortholog_one2one,98.892,98.892,100.0,100.0
ENSG00000102055,PPP1R2C,ENSMUSG00000121742,ortholog_one2one,46.0396,51.0989,100.0,100.0
ENSG00000183035,CYLC1,ENSMUSG00000073001,ortholog_one2one,39.4777,40.0312,100.0,97.85
ENSG00000147223,RIPPLY1,ENSMUSG00000072945,ortholog_one2one,60.9272,45.7711,75.0,100.0
ENSG00000182463,TSHZ2,ENSMUSG00000047907,ortholog_one2one,90.4255,90.7767,100.0,100.0
ENSG00000171940,ZNF217,ENSMUSG00000052056,ortholog_one2one,70.0382,70.5091,100.0,100.0
ENSG00000186767,SPIN4,ENSMUSG00000071722,ortholog_one2one,95.9839,95.9839,50.0,100.0
ENSG00000234965,SHISA8,ENSMUSG00000096883,ortholog_one2one,80.8564,80.4511,100.0,100.0
ENSG00000189401,OTUD6A,ENSMUSG00000051582,ortholog_one2one,63.1944,62.7586,100.0,100.0
ENSG00000223190,RN7SKP100,ENSMUSG00002075401,ortholog_one2one,24.2958,81.1765,,0.0
ENSG00000196090,PTPRT,ENSMUSG00000053141,ortholog_one2one,97.9875,97.0447,100.0,100.0
ENSG00000100053,CRYBB3,ENSMUSG00000029352,ortholog_one2one,91.9431,91.9431,100.0,100.0
ENSG00000073169,SELENOO,ENSMUSG00000035757,ortholog_one2one,81.0164,81.2594,100.0,100.0
ENSG00000205670,SMIM11,ENSMUSG00000051989,ortholog_one2one,79.3103,83.6364,100.0,100.0
