gene_symbol_human,ensembl_id,chrom,tss,phastcons_100way_2kb
PDYN,ENSG00000101327,chr20,1994285,0.20805100007518196
CRYL1,ENSG00000165475,chr13,20525873,0.04741549998792471
RN7SKP210,ENSG00000238875,chr22,39874515,0.3160870000341092
C21orf91,ENSG00000154642,chr21,17819386,0.08965549995118635
ZBTB21,ENSG00000173276,chr21,42010387,0.10209625010445597
SYCE3,ENSG00000217442,chr22,50562919,0.032281000007671534
CPXCR1,ENSG00000147183,chrX,88747225,0.04789875010252581
TUG1,ENSG00000253352,chr22,30969245,0.5274265000341984
BPIFC,ENSG00000184459,chr22,32464484,0.10688800009750411
MSL3,ENSG00000005302,chrX,11758159,0.154932000120054
NEFH,ENSG00000100285,chr22,29480218,0.18230975008476524
RNU6-50P,ENSG00000199226,chrX,46517766,0.17706500000998493
KCNS1,ENSG00000124134,chr20,45101127,0.060612500018760326
XK,ENSG00000047597,chrX,37685791,0.24218950022905483
SLC35E4,ENSG00000100036,chr22,30635781,0.15075125008524629
SMIM11,ENSG00000205670,chr21,34375131,0.027870750073721865
S100G,ENSG00000169906,chrX,16650158,0.12996275005338248
SMIM26,ENSG00000232388,chr20,18567347,0.052452250111236935
GGACT,ENSG00000134864,chr13,100589528,0.03591900008672383
F10,ENSG00000126218,chr13,113122788,0.024958750047546347
RN7SKP149,ENSG00000199878,chrX,143197591,0.08473499991832069
FGF16,ENSG00000196468,chrX,77447389,0.36458050024829575
BMP7,ENSG00000101144,chr20,57266641,0.22778550022433047
PPP1R2C,ENSG00000102055,chrX,42778163,0.06558550016832305
SLC25A15,ENSG00000102743,chr13,40789412,0.030481592829328944
CLDN5,ENSG00000184113,chr22,19527545,0.08433625003701309
MIR33A,ENSG00000207932,chr22,41900944,0.0638275000352005
EDA,ENSG00000158813,chrX,69616067,0.5108757504154637
SAMD10,ENSG00000130590,chr20,63980008,0.06676399997615953
EFCAB8,ENSG00000215529,chr20,32858923,0.05867425002201344
ZNF280B,ENSG00000275004,chr22,22508742,0.0626452499916486
SNORD125,ENSG00000239127,chr22,29333258,0.13803125004982575
U2AF1,ENSG00000160201,chr21,43107605,0.07031349999885424
DDX17,ENSG00000100201,chr22,38507660,0.19644875008429516
SOD1,ENSG00000142168,chr21,31659633,0.05522275002501556
CKAP2,ENSG00000136108,chr13,52455429,0.05881550012051594
RNU6-382P,ENSG00000202051,chrX,147827279,0.11584074994854746
DYRK1A,ENSG00000157540,chr21,37365573,0.23923825005197433
MIR223,ENSG00000284567,chrX,66018870,0.07019650008098688
RNU6-3P,ENSG00000207041,chrX,141118136,0.2506488205017991
SNORD57,ENSG00000226572,chr20,2656939,0.48681200014875503
PAX1,ENSG00000125813,chr20,21705659,0.26147449993345073
FLT3,ENSG00000122025,chr13,28100592,0.106171750010486
SUMO3,ENSG00000184900,chr21,44818779,0.03706700006968458
IGLV4-3,ENSG00000211672,chr22,22871507,0.05953975006710971
STOML3,ENSG00000133115,chr13,38990871,0.034667249990277926
SELENOO,ENSG00000073169,chr22,50201011,0.08302974997877027
RSPH1,ENSG00000160188,chr21,42496366,0.04730750005316804
H1-0,ENSG00000189060,chr22,37805229,0.34855325000802984
TTLL8,ENSG00000138892,chr22,50058298,0.021108750037295978
CEBPB,ENSG00000172216,chr20,50190734,0.4381587503056216
TSHZ2,ENSG00000182463,chr20,52972358,0.39209125024350944
GSC2,ENSG00000063515,chr22,19150292,0.09615875002424581
CXCR3,ENSG00000186810,chrX,71618511,0.12350925001726136
RNU6-49P,ENSG00000206983,chrX,37870109,0.051479250057658646
RN7SKP100,ENSG00000223190,chr20,43063326,0.1647287501701794
ZNF217,ENSG00000171940,chr20,53609907,0.145916000188794
TMEM121B,ENSG00000183307,chr22,17121367,0.23342550014716107
SPIN4,ENSG00000186767,chrX,63351332,0.3315145001511846
ADGRG4,ENSG00000156920,chrX,136300963,0.15841025011023158
MIR532,ENSG00000207758,chrX,50003148,0.12320875007184805
KCNK15,ENSG00000124249,chr20,44745865,0.11019175002156407
FOXR2,ENSG00000189299,chrX,55623400,0.1879192499452038
GINS1,ENSG00000101003,chr20,25391008,0.06010075005202088
NOL4L,ENSG00000197183,chr20,32585333,0.30887725017621415
OTUD6A,ENSG00000189401,chrX,70062457,0.18326925011255663
KLF12,ENSG00000118922,chr13,74134922,0.43318425018092965
GPR50,ENSG00000102195,chrX,151176584,0.0931987500229734
PRDM15,ENSG00000141956,chr21,41879482,0.04313600004426553
PPP1R3D,ENSG00000132825,chr20,59940305,0.2118092501850042
EIF3L,ENSG00000100129,chr22,37848868,0.09554094655405204
DSG2,ENSG00000046604,chr18,31497624,0.0571962500771333
GSTT4,ENSG00000276950,chr22,24005453,0.08899599990039132
TSC22D1,ENSG00000102804,chr13,44577316,0.4629952501237276
RIMS4,ENSG00000101098,chr20,44810546,0.11228825009972207
ARHGAP6,ENSG00000047648,chrX,11665920,0.21952100027361302
RBM38,ENSG00000132819,chr20,57391396,0.12201999985059957
SPO11,ENSG00000054796,chr20,57329803,0.1123705000099435
PTPRT,ENSG00000196090,chr20,43189970,0.0956975000629609
SEC14L2,ENSG00000100003,chr22,30396941,0.10909700009590596
HEMK2,ENSG00000156239,chr21,28885373,0.1675442501999205
BRWD3,ENSG00000165288,chrX,80809877,0.3267327501159161
MIR188,ENSG00000207768,chrX,50003503,0.1685855001109594
RAB39B,ENSG00000155961,chrX,155264491,0.1339077499199775
CCNB3,ENSG00000147082,chrX,50202713,0.21696200014176428
TTC28,ENSG00000100154,chr22,28679840,0.11413025029332494
APOBEC3H,ENSG00000100298,chr22,39097224,0.03649524999060668
AFF2,ENSG00000155966,chrX,148500617,0.2383305000917171
UBL4A,ENSG00000102178,chrX,154486615,0.3688629999443656
AKAP4,ENSG00000147081,chrX,50201007,0.1739040000923269
RN7SKP81,ENSG00000202473,chrX,143090347,0.08929250012198463
TBX1,ENSG00000184058,chr22,19756703,0.020964249953685794
POU3F4,ENSG00000196767,chrX,83508290,0.5287360002100177
DSC2,ENSG00000134755,chr18,31102600,0.0802282500094152
PIGP,ENSG00000185808,chr21,37073318,0.09654024999492686
ALOX5AP,ENSG00000132965,chr13,30713478,0.022107500028680078
MIR361,ENSG00000199051,chrX,85903707,0.2808542501748016
PANK2,ENSG00000125779,chr20,3888839,0.1274924999110226
H2AP,ENSG00000187516,chrX,37990779,0.04690325004799524
CIMIP4,ENSG00000185264,chr22,37007851,0.036539750022697264
DOCK9,ENSG00000088387,chr13,99086625,0.09517474998158286
TEX29,ENSG00000153495,chr13,111316184,0.024695000048290238
ABHD16B,ENSG00000183260,chr20,63861498,0.2275425001272524
TSSK2,ENSG00000206203,chr22,19131308,0.25259550014598064
PPM1F,ENSG00000100034,chr22,21952848,0.02731624999968335
CPB2,ENSG00000080618,chr13,46105073,0.04585475002622116
MAGEE2,ENSG00000186675,chrX,75785254,0.4032297506417672
PASD1,ENSG00000166049,chrX,151563675,0.06498922666040177
CDKL5,ENSG00000008086,chrX,18425583,0.5303135004748183
PDE9A,ENSG00000160191,chr21,42653591,0.047233249966346195
DEFB118,ENSG00000131068,chr20,31368601,0.038993750005814946
RIPPLY1,ENSG00000147223,chrX,106903341,0.20005975007361848
MIR502,ENSG00000272080,chrX,50014598,0.07814875002164627
,ENSG00000285508,chr20,10434222,0.05957600003146217
CACNG2,ENSG00000166862,chr22,36703752,0.5369265000238084
DNAJC15,ENSG00000120675,chr13,43023203,0.06212825007061474
LGALS2,ENSG00000100079,chr22,37582616,0.054596000092307806
TTLL9,ENSG00000131044,chr20,31870634,0.09971825006758445
,ENSG00000285723,chr20,10434222,0.05957600003146217
CBR3,ENSG00000159231,chr21,36135079,0.13731175021163652
EBPL,ENSG00000123179,chr13,49691500,0.1324042500514479
GPR183,ENSG00000169508,chr13,99307474,0.06776900009217206
RNU6-154P,ENSG00000207033,chrX,116400953,0.13687000015476952
CCNA1,ENSG00000133101,chr13,36431520,0.10192150012930506
MACROD2,ENSG00000172264,chr20,13995369,0.1768945000501408
LRRC74B,ENSG00000187905,chr22,21045946,0.10905875013588229
FAM227A,ENSG00000184949,chr22,38656629,0.061662000066426116
CCDC116,ENSG00000161180,chr22,21632716,0.09023800007996033
MCHR1,ENSG00000128285,chr22,40679273,0.164741250173538
F7,ENSG00000057593,chr13,113105762,0.020666500041348627
HUNK,ENSG00000142149,chr21,31873020,0.1491857500091137
RWDD2B,ENSG00000156253,chr21,29019360,0.028530250093579526
MAGEH1,ENSG00000187601,chrX,55452127,0.13016525004222057
EBF4,ENSG00000088881,chr20,2692780,0.10794275006791577
SNORD86,ENSG00000212498,chr20,2656097,0.48253850023626
CYLC1,ENSG00000183035,chrX,83861126,0.042239500098308784
CRYBB3,ENSG00000100053,chr22,25199858,0.0464832500302
SKOR2,ENSG00000215474,chr18,47251660,0.1699060001175967
PPIL2,ENSG00000100023,chr22,21666000,0.05456512934945215
NAP1L3,ENSG00000186310,chrX,93673578,0.4718117502343666
PLCB1,ENSG00000182621,chr20,8077251,0.04207550006298698
BRS3,ENSG00000102239,chrX,136487947,0.2964367501914385
OXGR1,ENSG00000165621,chr13,96994730,0.01585100001777755
HMOX1,ENSG00000100292,chr22,35380361,0.030712500039633595
DSG3,ENSG00000134757,chr18,31447741,0.08891025017373613
USPL1,ENSG00000132952,chr13,30617693,0.12221850019975682
RSPH14,ENSG00000100218,chr22,23145021,0.09080700001795776
F8,ENSG00000185010,chrX,155026940,0.10243850004483829
GPR12,ENSG00000132975,chr13,26760802,0.2875670001152612
WFDC12,ENSG00000168703,chr20,45124465,0.05855974993531709
SERPINB8,ENSG00000166401,chr18,63970029,0.02363374999637017
CFAP298,ENSG00000159079,chr21,32612845,0.1356042500825133
CMC4,ENSG00000182712,chrX,155071136,0.16853175010951235
MIRLET7A3,ENSG00000283990,chr22,46112749,0.056647250018664635
COLEC12,ENSG00000158270,chr18,500722,0.08729400008742232
PANX2,ENSG00000073150,chr22,50170731,0.10984925011114682
,ENSG00000252016,chrX,88148792,0.07913775008061202
SNORA35B,ENSG00000271907,chrX,115126444,0.1387172110378501
JADE3,ENSG00000102221,chrX,46912276,0.2610165001512505
CENPB,ENSG00000125817,chr20,3786740,0.29027050022856565
DEFB116,ENSG00000215545,chr20,31308585,0.1221389999341045
PABPC5,ENSG00000174740,chrX,91434595,0.40892475042757
EMILIN3,ENSG00000183798,chr20,41366818,0.07694200003918376
MIR501,ENSG00000211538,chrX,50009722,0.10975950017702417
STC1,ENSG00000159167,chr8,23854806,0.47090649994643174
BCORL1,ENSG00000085185,chrX,129981107,0.6734632504926412
PMAIP1,ENSG00000141682,chr18,59899644,0.036589000069739995
SYN3,ENSG00000185666,chr22,33058381,0.033188000010006366
INPP5J,ENSG00000185133,chr22,31122731,0.14564925012286403
FEM1B,ENSG00000169018,chr15,68277745,0.17171175012402817
SETBP1,ENSG00000152217,chr18,44680173,0.5654967505618697
MIR1282,ENSG00000221792,chr15,43793759,0.48010850011804723
CEP152,ENSG00000103995,chr15,48811146,0.06521700011112262
TRDV3,ENSG00000256590,chr14,22469698,0.05350950003604521
GPHB5,ENSG00000179600,chr14,63318935,0.16945925004399032
SHANK3,ENSG00000251322,chr22,50674408,0.12188000018664752
RN7SKP254,ENSG00000222617,chr15,96486582,0.02044075010009692
CACNA1F,ENSG00000102001,chrX,49233371,0.3052475002060819
FBXL3,ENSG00000005812,chr13,77027195,0.0834159999647527
KLHL14,ENSG00000197705,chr18,32773023,0.5975385003342235
,ENSG00000200620,chrX,15716208,0.08067575002805097
RAB20,ENSG00000139832,chr13,110562127,0.0682155000361381
HYKK,ENSG00000188266,chr15,78507564,0.02767050002582255
SHC4,ENSG00000185634,chr15,48963919,0.26280700001548396
DGKH,ENSG00000102780,chr13,42040036,0.15096325010777217
HERC1,ENSG00000103657,chr15,63833948,0.17728749993862583
STARD8,ENSG00000130052,chrX,68647666,0.16580125019748812
RNU6-330P,ENSG00000199885,chrX,74680053,0.3115310000103491
ATXN10,ENSG00000130638,chr22,45671798,0.04136000004594098
ESX1,ENSG00000123576,chrX,104254933,0.04027825002928148
SIX6,ENSG00000184302,chr14,60509146,0.33630900024008586
GABRG3,ENSG00000182256,chr15,26971181,0.031192500034609112
RNU6-338P,ENSG00000206615,chr22,31388837,0.23577649991671207
TNMD,ENSG00000000005,chrX,100584936,0.337412750034302
RIBC2,ENSG00000128408,chr22,45413693,0.0838002501631272
POFUT2,ENSG00000186866,chr21,45287898,0.02952500004970352
TRDC,ENSG00000211829,chr14,22462932,0.11736175007474958
C15orf62,ENSG00000188277,chr15,40769980,0.19425575009951718
SOX3,ENSG00000134595,chrX,140505069,0.5024025002191774
SNAI2,ENSG00000019549,chr8,48921740,0.28361925012175926
PRR5,ENSG00000186654,chr22,44668547,0.02202675004384946
UBQLN2,ENSG00000188021,chrX,56563627,0.4790240002963692
KIF13B,ENSG00000197892,chr8,29263124,0.11075299997779076
ZFYVE19,ENSG00000166140,chr15,40807086,0.09536000006273389
TPGS2,ENSG00000134779,chr18,36829216,0.11350824995725997
LARP6,ENSG00000166173,chr15,70854157,0.038109250024659556
ATP7B,ENSG00000123191,chr13,52012166,0.07862800003477605
LEPROTL1,ENSG00000104660,chr8,30095408,0.1218062500724045
MRPL57,ENSG00000173141,chr13,21176647,0.10904525017540437
SASH3,ENSG00000122122,chrX,129779949,0.1470732499663136
CNMD,ENSG00000136110,chr13,52740089,0.11614875023582136
RN7SKP290,ENSG00000271814,chrX,12614197,0.08212075002549682
RORA,ENSG00000069667,chr15,61229302,0.4343017499718699
SLC25A14,ENSG00000102078,chrX,130339888,0.2267222502239747
TLR7,ENSG00000196664,chrX,12867072,0.07260200000030455
NUDT15,ENSG00000136159,chr13,48037694,0.088869967496779
PAN3,ENSG00000152520,chr13,28138207,0.2581962500369118
ZFHX4,ENSG00000091656,chr8,76681239,0.5948685001712875
CXorf65,ENSG00000204165,chrX,71106788,0.2127617499670596
ATRX,ENSG00000085224,chrX,77786233,0.2483080002834322
MOV10L1,ENSG00000073146,chr22,50090006,0.02694775002906681
LPIN2,ENSG00000101577,chr18,3013345,0.033320499970548555
RNU6-1130P,ENSG00000202304,chrX,130310178,0.26464175016913216
HCN4,ENSG00000138622,chr15,73368958,0.2888797502912348
VSIG1,ENSG00000101842,chrX,108044970,0.1832972498422314
MPC1L,ENSG00000238205,chrX,40623428,0.09191599998512538
ADRA1A,ENSG00000120907,chr8,26867278,0.0838467500054976
OR13H1,ENSG00000171054,chrX,131544074,0.07279875003939378
CUL4A,ENSG00000139842,chr13,113208193,0.09347825012216344
ARX,ENSG00000004848,chrX,25016420,0.3493017504272866
COL4A2,ENSG00000134871,chr13,110305812,0.12154350003378932
TEX11,ENSG00000120498,chrX,70908711,0.09731550011856598
PIAS2,ENSG00000078043,chr18,46920160,0.05282100011626608
PDXK,ENSG00000160209,chr21,43719094,0.030677749981929084
NEXMIF,ENSG00000050030,chrX,74925472,0.34805950024563936
CPLX3,ENSG00000213578,chr15,74826627,0.1469465000363998
TTC39C,ENSG00000168234,chr18,23992773,0.06431400009235949
UNC5D,ENSG00000156687,chr8,35235475,0.19277550047263503
DCLK1,ENSG00000133083,chr13,36132164,0.19414850007166387
FAM83F,ENSG00000133477,chr22,39994954,0.17827375002478948
CXorf66,ENSG00000203933,chrX,139965521,0.11282575015712064
STRC,ENSG00000242866,chr15,43618800,0.2682305002074572
RNMT,ENSG00000101654,chr18,13726660,0.04464425000443589
KIAA1328,ENSG00000150477,chr18,36828982,0.112367249980598
MMP16,ENSG00000156103,chr8,88328025,0.28792025032048696
RNU6-1161P,ENSG00000251985,chr22,45624632,0.10044900005657109
SAT1,ENSG00000130066,chrX,23783173,0.31582700001413466
R3HCC1,ENSG00000104679,chr8,23270120,0.0956772501457599
KCNH5,ENSG00000140015,chr14,63102037,0.13467150007016607
MYO5B,ENSG00000167306,chr18,50195164,0.045275000124878714
ELL3,ENSG00000128886,chr15,43777315,0.18678101466269112
NETO1,ENSG00000166342,chr18,72868146,0.1394045000001206
PRPS1,ENSG00000147224,chrX,107628428,0.15398625004448696
CA13,ENSG00000185015,chr8,85220587,0.04994375013827812
NPTXR,ENSG00000221890,chr22,38844028,0.13993325004639337
SRPX2,ENSG00000102359,chrX,100644195,0.14909699989290676
GTF2F2,ENSG00000188342,chr13,45120443,0.07251524994097418
METTL4,ENSG00000101574,chr18,2571509,0.22823325027074315
CCT8L2,ENSG00000198445,chr22,16592810,0.16154749982297653
PRTG,ENSG00000166450,chr15,55743152,0.22821750023498316
NALF2,ENSG00000130054,chrX,69504326,0.3854240003609157
EEF1AKMT1,ENSG00000150456,chr13,20773961,0.02969475004836568
PCYT1B,ENSG00000102230,chrX,24672677,0.15208250012557256
SERPINB7,ENSG00000166396,chr18,63752935,0.04336550005705794
RNU6-935P,ENSG00000222303,chrX,50649641,0.12526774992290302
WNT7B,ENSG00000188064,chr22,45977162,0.19413525015092456
SLC35F4,ENSG00000151812,chr14,57982194,0.12664675000391434
PHEX,ENSG00000102174,chrX,22032325,0.29560700004853424
HNF4G,ENSG00000164749,chr8,75407914,0.15957750014320482
AQP4,ENSG00000171885,chr18,26865771,0.14438000008507515
IRS4,ENSG00000133124,chrX,108736563,0.425873500470625
VPREB3,ENSG00000128218,chr22,23754425,0.06638875013557845
RNU6-1225P,ENSG00000252145,chrX,68102132,0.11673874998409883
FOXB1,ENSG00000171956,chr15,60004234,0.4635400003817631
,ENSG00000278404,chr22,26657521,0.13373425004573072
KCNE5,ENSG00000176076,chrX,109625172,0.23875075017494965
IGF1R,ENSG00000140443,chr15,98648539,0.2797789997343207
BHLHE22,ENSG00000180828,chr8,64580365,0.6031810003080172
CYB5A,ENSG00000166347,chr18,74291995,0.06591375000606058
TSPYL5,ENSG00000180543,chr8,97277928,0.30552150018693647
DOK6,ENSG00000206052,chr18,69400888,0.07879800006261212
FRMD5,ENSG00000171877,chr15,44195271,0.261806000160781
MTCL1,ENSG00000168502,chr18,8705271,0.11370249993278413
HSBP1L1,ENSG00000226742,chr18,79964582,0.023722000025823944
RNU6-934P,ENSG00000202024,chrX,101325404,0.29799224975102695
INTS6,ENSG00000102786,chr13,51454264,0.29820574993203625
GCHFR,ENSG00000137880,chr15,40764068,0.057131999977020315
FLT1,ENSG00000102755,chr13,28495145,0.11156875013839454
MIRLET7F2,ENSG00000208012,chrX,53557274,0.18891825012414484
CCDC175,ENSG00000151838,chr14,59576812,0.07352975012402749
PIGA,ENSG00000165195,chrX,15335554,0.1045292501267686
SEPTIN3,ENSG00000100167,chr22,41969443,0.05699599992236472
OBI1,ENSG00000152193,chr13,78659166,0.07666650004780967
SPTSSA,ENSG00000165389,chr14,34462240,0.09270424992588232
CCBE1,ENSG00000183287,chr18,59697694,0.1115765000632673
CHRNB3,ENSG00000147432,chr8,42697366,0.038299499947810546
PROZ,ENSG00000126231,chr13,113158622,0.09688225003308616
SOWAHD,ENSG00000187808,chrX,119758588,0.16895275011283228
RNU6-1339P,ENSG00000200444,chr15,83824953,0.052902361475153384
SEC11C,ENSG00000166562,chr18,59139475,0.11356625008626725
FBXO43,ENSG00000156509,chr8,100145817,0.05419000015108031
TBC1D21,ENSG00000167139,chr15,73873564,0.12525225001387297
RTTN,ENSG00000176225,chr18,70206028,0.10527450005346327
SLC25A37,ENSG00000147454,chr8,23528956,0.1555747502129816
TMEM35A,ENSG00000126950,chrX,101078879,0.3015215000165044
TEX30,ENSG00000151287,chr13,102773811,0.04743825002506492
SELENOM,ENSG00000198832,chr22,31120069,0.12390149998816195
LHFPL7,ENSG00000206069,chr22,24946695,0.030107750064955325
NOL4,ENSG00000101746,chr18,34224952,0.4875347502644872
KCTD1,ENSG00000134504,chr18,26657401,0.4567655000092927
MIR505,ENSG00000207633,chrX,139924231,0.16633474998106249
PCNX1,ENSG00000100731,chr14,70907405,0.2369742500721768
TYMS,ENSG00000176890,chr18,657515,0.09051499993656761
BRWD1,ENSG00000185658,chr21,39321559,0.010607000010350021
MAGEB18,ENSG00000176774,chrX,26138343,0.1152630000023346
MIR98,ENSG00000271886,chrX,53556341,0.20305775021886802
MIR652,ENSG00000208013,chrX,110055329,0.09097549997852183
CSTB,ENSG00000160213,chr21,43776579,0.06492275002726819
B3GALT5,ENSG00000183778,chr21,39556442,0.07404650015002699
RNU6-1,ENSG00000206625,chr15,67840045,0.12208725009197952
USP25,ENSG00000155313,chr21,15729925,0.1445282500902249
NCALD,ENSG00000104490,chr8,102124907,0.07724949995751376
DNAJB7,ENSG00000172404,chr22,40862113,0.15574025022485877
SLC7A13,ENSG00000164893,chr8,86321146,0.09123975002227235
ATP12A,ENSG00000075673,chr13,24680408,0.09797349999158178
SKOR1,ENSG00000188779,chr15,67819704,0.13066875010475631
DPYSL2,ENSG00000092964,chr8,26514031,0.21806675025212463
GUCY2F,ENSG00000101890,chrX,109482086,0.19161987431397157
PDXP,ENSG00000241360,chr22,37658723,0.1460027499755961
KCNS2,ENSG00000156486,chr8,98426958,0.29538399993933856
SERPINB5,ENSG00000206075,chr18,63476945,0.04766100006780471
GABRE,ENSG00000102287,chrX,151974680,0.07660750012838981
DUSP21,ENSG00000189037,chrX,44844021,0.18288225020299434
GSPT2,ENSG00000189369,chrX,51743442,0.4961565000184055
MCF2L,ENSG00000126217,chr13,112894378,0.008984500012535136
RNU2-3P,ENSG00000222076,chr15,95745804,0.05476425001138705
FBXO15,ENSG00000141665,chr18,74147867,0.06916874999177526
FRMPD3,ENSG00000147234,chrX,107449652,0.44641700027286424
RALYL,ENSG00000184672,chr8,84182787,0.4793447500647453
TTLL12,ENSG00000100304,chr22,43187134,0.055483750072860855
ZNF521,ENSG00000198795,chr18,25352194,0.5174597503601399
ODF1,ENSG00000155087,chr8,102551589,0.1547475000549748
DOCK5,ENSG00000147459,chr8,25184689,0.0594427499389858
REC114,ENSG00000183324,chr15,73443164,0.1099150000299851
ACTRT1,ENSG00000123165,chrX,128052403,0.20037425023666583
FSBP,ENSG00000265817,chr8,94436952,0.4164437502354558
KCNV1,ENSG00000164794,chr8,109975771,0.14827000003005378
GPR101,ENSG00000165370,chrX,137033995,0.10749175007699523
MBOAT4,ENSG00000177669,chr8,30144665,0.07990299997641705
