ensembl_gene_id,chromosome,start_position,arm,chr_arm
ENSG00000188779,15,67819704,q,15q
ENSG00000167034,8,23678697,p,8p
ENSG00000136159,13,48037694,q,13q
ENSG00000197705,18,32672601,q,18q
ENSG00000152520,13,28138207,q,13q
ENSG00000171956,15,60004234,q,15q
ENSG00000134779,18,36777647,q,18q
ENSG00000137880,15,40764068,q,15q
ENSG00000197892,8,29067278,p,8p
ENSG00000085185,X,129981107,q,Xq
ENSG00000151287,13,102765888,q,13q
ENSG00000183324,15,73443164,q,15q
ENSG00000133124,X,108719946,q,Xq
ENSG00000167139,15,73873564,q,15q
ENSG00000123576,X,104250038,q,Xq
ENSG00000186866,21,45263928,q,21q
ENSG00000122122,X,129779949,q,Xq
ENSG00000169018,15,68277745,q,15q
ENSG00000133083,13,35768652,q,13q
ENSG00000138622,15,73319859,q,15q
ENSG00000102359,X,100644195,q,Xq
ENSG00000213578,15,74826627,q,15q
ENSG00000104679,8,23270120,p,8p
ENSG00000005812,13,76992598,q,13q
ENSG00000207633,X,139924148,q,Xq
ENSG00000203933,X,139955728,q,Xq
ENSG00000183287,18,59430939,q,18q
ENSG00000208013,X,110055329,q,Xq
ENSG00000187808,X,119758588,q,Xq
ENSG00000152193,13,78614283,q,13q
ENSG00000189369,X,51743442,p,Xp
ENSG00000166342,18,72742314,q,18q
ENSG00000188266,15,78507564,q,15q
ENSG00000252145,X,68102068,q,Xq
ENSG00000136110,13,52703258,q,13q
ENSG00000160213,21,43772511,q,21q
ENSG00000176774,X,26138343,p,Xp
ENSG00000091656,8,76681239,q,8q
ENSG00000160221,21,44133610,q,21q
ENSG00000166173,15,70829130,q,15q
ENSG00000101654,18,13726660,p,18p
ENSG00000069667,15,60488284,q,15q
ENSG00000164749,8,75407914,q,8q
ENSG00000102780,13,42040036,q,13q
ENSG00000185658,21,39184176,q,21q
ENSG00000156103,8,88032011,q,8q
ENSG00000101890,X,109372906,q,Xq
ENSG00000176076,X,109623700,q,Xq
ENSG00000255302,15,48878134,q,15q
ENSG00000202304,X,130310072,q,Xq
ENSG00000102078,X,130339888,q,Xq
ENSG00000176225,18,70003031,q,18q
ENSG00000140443,15,98648539,q,15q
ENSG00000164893,8,86214063,q,8q
ENSG00000185015,8,85220587,q,8q
ENSG00000265817,8,94378377,q,8q
ENSG00000126217,13,112894378,q,13q
ENSG00000184672,8,84182787,q,8q
ENSG00000103995,15,48712928,q,15q
ENSG00000164794,8,109963636,q,8q
ENSG00000147262,X,130379449,q,Xq
ENSG00000147432,8,42697366,p,8p
ENSG00000102174,X,22032325,p,Xp
ENSG00000180543,8,97273488,q,8q
ENSG00000211829,14,22462932,q,14q
ENSG00000156486,8,98426958,q,8q
ENSG00000160209,21,43719094,q,21q
ENSG00000256590,14,22469041,q,14q
ENSG00000019549,8,48917598,q,8q
ENSG00000184302,14,60509146,q,14q
ENSG00000100625,14,60709539,q,14q
ENSG00000156509,8,100133351,q,8q
ENSG00000102287,X,151953124,q,Xq
ENSG00000151838,14,59504539,q,14q
ENSG00000206625,15,67839939,q,15q
ENSG00000200444,15,83824863,q,15q
ENSG00000222617,15,96486582,q,15q
ENSG00000222076,15,95745804,q,15q
ENSG00000104490,8,101686542,q,8q
ENSG00000100731,14,70907405,q,14q
ENSG00000147234,X,107449652,q,Xq
ENSG00000176890,18,657515,p,18p
ENSG00000242866,15,43599563,q,15q
ENSG00000126950,X,101078879,q,Xq
ENSG00000130066,X,23783173,p,Xp
ENSG00000171054,X,131544074,q,Xq
ENSG00000130052,X,68647666,q,Xq
ENSG00000155087,8,102551589,q,8q
ENSG00000166347,18,74250846,q,18q
ENSG00000183778,21,39556442,q,21q
ENSG00000180828,8,64580365,q,8q
ENSG00000179600,14,63312835,q,14q
ENSG00000123165,X,128050962,q,Xq
ENSG00000267909,14,69569799,q,14q
ENSG00000140015,14,62699464,q,14q
ENSG00000141682,18,59899644,q,18q
ENSG00000205038,8,109362461,q,8q
ENSG00000168234,18,23992773,q,18q
ENSG00000126016,X,112774503,q,Xq
ENSG00000155313,21,15729925,q,21q
ENSG00000165480,13,21153594,q,13q
ENSG00000128886,15,43772605,q,15q
ENSG00000165389,14,34432788,q,14q
ENSG00000151812,14,57563920,q,14q
ENSG00000238205,X,40623428,p,Xp
ENSG00000101574,18,2537525,p,18p
ENSG00000221792,15,43793659,q,15q
ENSG00000083642,13,32586315,q,13q
ENSG00000167656,8,142784882,q,8q
ENSG00000176435,14,38254000,q,14q
ENSG00000042832,8,132866958,q,8q
ENSG00000154839,18,50375017,q,18q
ENSG00000125816,20,21395365,p,20p
ENSG00000182732,14,71932429,q,14q
ENSG00000125820,20,21511017,p,20p
ENSG00000166845,18,54357903,q,18q
ENSG00000120158,9,4792944,p,9p
ENSG00000173548,15,75647912,q,15q
ENSG00000166762,15,43628503,q,15q
ENSG00000124216,20,49982980,q,20q
ENSG00000183837,X,153056409,q,Xq
ENSG00000101981,X,139530739,q,Xq
ENSG00000183354,9,5881596,p,9p
ENSG00000152240,18,46104329,q,18q
ENSG00000176399,9,22446824,p,9p
ENSG00000153714,9,12775020,p,9p
ENSG00000176988,X,147981337,q,Xq
ENSG00000284329,15,89368017,q,15q
ENSG00000196092,9,36833269,p,9p
ENSG00000125810,20,23065139,p,20p
ENSG00000140199,15,34229784,q,15q
ENSG00000197353,8,142750150,q,8q
ENSG00000165694,X,132076990,q,Xq
ENSG00000126233,8,142740949,q,8q
ENSG00000120685,13,39009865,q,13q
ENSG00000164796,8,112222928,q,8q
ENSG00000101773,18,22798261,q,18q
ENSG00000132964,13,26253891,q,13q
ENSG00000160194,21,42879644,q,21q
ENSG00000268089,X,152637895,q,Xq
ENSG00000198883,X,152988824,q,Xq
ENSG00000180509,21,34446688,q,21q
ENSG00000188158,X,17375200,p,Xp
ENSG00000216001,X,134540185,q,Xq
ENSG00000199132,X,134540341,q,Xq
ENSG00000207755,X,134540508,q,Xq
ENSG00000207784,X,134541341,q,Xq
ENSG00000284231,X,134546614,q,Xq
ENSG00000157538,21,37223417,q,21q
ENSG00000184083,X,54068324,p,Xp
ENSG00000269556,X,149596556,q,Xq
ENSG00000126733,X,86148451,q,Xq
ENSG00000205476,14,99500190,q,14q
ENSG00000172164,8,120535745,q,8q
ENSG00000141401,18,11981025,p,18p
ENSG00000102606,13,111114559,q,13q
ENSG00000142197,21,36156758,q,21q
ENSG00000170961,8,121612116,q,8q
ENSG00000239175,8,30043801,p,8p
ENSG00000252710,8,48307927,q,8q
ENSG00000206975,8,56917084,q,8q
ENSG00000212473,8,70077906,q,8q
ENSG00000183862,X,151734746,q,Xq
ENSG00000207816,8,64379149,q,8q
ENSG00000118276,18,31621911,q,18q
ENSG00000222231,8,76265543,q,8q
ENSG00000252935,8,78398515,q,8q
ENSG00000140104,14,104985775,q,14q
ENSG00000204116,X,73563197,q,Xq
ENSG00000197506,9,84275457,q,9q
ENSG00000288611,8,52939182,q,8q
ENSG00000230707,X,140091678,q,Xq
ENSG00000185567,14,104937244,q,14q
ENSG00000104415,8,133191039,q,8q
ENSG00000153339,18,31829197,q,18q
ENSG00000107165,9,12685439,p,9p
ENSG00000165496,14,46651010,q,14q
ENSG00000260802,X,111511645,q,Xq
ENSG00000137558,8,74824534,q,8q
ENSG00000253003,14,34675891,q,14q
ENSG00000207004,14,51724103,q,14q
ENSG00000165240,X,77910690,q,Xq
ENSG00000156049,9,77423079,q,9q
ENSG00000199739,14,45274359,q,14q
ENSG00000272439,14,99444306,q,14q
ENSG00000175894,21,44497893,q,21q
ENSG00000261678,8,144330565,q,8q
ENSG00000147804,8,144409742,q,8q
ENSG00000198785,9,101569352,q,9q
ENSG00000160256,21,44939938,q,21q
ENSG00000222028,14,23042212,q,14q
ENSG00000259431,14,23555988,q,14q
ENSG00000155833,9,102995311,q,9q
ENSG00000131668,9,93951627,q,9q
ENSG00000238650,8,56073835,q,8q
ENSG00000172680,8,56112942,q,8q
ENSG00000201811,20,38442036,q,20q
ENSG00000100721,14,95709947,q,14q
ENSG00000104419,8,133237175,q,8q
ENSG00000197969,9,77177445,q,9q
ENSG00000256463,18,78979818,q,18q
ENSG00000177426,18,3411608,p,18p
ENSG00000176219,14,20223710,q,14q
ENSG00000102738,13,40729128,q,13q
ENSG00000185271,14,20425852,q,14q
ENSG00000102104,X,18639688,p,Xp
ENSG00000171433,X,48761747,p,Xp
ENSG00000187682,X,48826513,p,Xp
ENSG00000181803,14,20640696,q,14q
ENSG00000160310,21,46635595,q,21q
ENSG00000207291,X,101634006,q,Xq
ENSG00000196440,X,101418287,q,Xq
ENSG00000133121,13,33103137,q,13q
ENSG00000165794,14,20999255,q,14q
ENSG00000169933,X,11822423,p,Xp
ENSG00000179636,14,21024109,q,14q
ENSG00000203870,X,154823348,q,Xq
ENSG00000206150,14,21032818,q,14q
ENSG00000164151,5,5420664,p,5p
ENSG00000250423,X,119078635,q,Xq
ENSG00000169327,14,21148370,q,14q
ENSG00000075336,18,74148512,q,18q
ENSG00000196976,X,154477775,q,Xq
ENSG00000201882,X,20136066,p,Xp
ENSG00000206900,X,132580117,q,Xq
ENSG00000183654,5,16067139,p,5p
ENSG00000185736,10,1177313,p,10p
ENSG00000272533,14,103337849,q,14q
ENSG00000171004,X,132626015,q,Xq
ENSG00000258986,14,104474678,q,14q
ENSG00000184210,X,70177483,q,Xq
ENSG00000145555,5,16661907,p,5p
ENSG00000080986,18,2571520,p,18p
ENSG00000204195,X,70234655,q,Xq
ENSG00000176244,10,15075475,p,10p
ENSG00000222990,14,88513498,q,14q
ENSG00000186912,X,70258166,q,Xq
ENSG00000120500,X,70268305,q,Xq
ENSG00000107611,10,16823966,p,10p
ENSG00000151849,13,24882276,q,13q
ENSG00000211574,14,100852390,q,14q
ENSG00000199151,14,100874493,q,14q
ENSG00000283159,14,100875033,q,14q
ENSG00000208001,14,100881007,q,14q
ENSG00000207569,14,100881886,q,14q
ENSG00000207608,14,100882979,q,14q
ENSG00000199005,14,100911139,q,14q
ENSG00000201700,14,100929919,q,14q
ENSG00000201672,14,100936491,q,14q
ENSG00000201950,14,100945649,q,14q
ENSG00000199593,14,100972103,q,14q
ENSG00000207749,14,101023794,q,14q
ENSG00000199069,14,101025732,q,14q
ENSG00000194717,14,101029634,q,14q
ENSG00000072315,X,111768011,q,Xq
ENSG00000199020,14,101045920,q,14q
ENSG00000207587,14,101048658,q,14q
ENSG00000283170,14,101054306,q,14q
ENSG00000207993,14,101054687,q,14q
ENSG00000276352,14,101055258,q,14q
ENSG00000207978,14,101059755,q,14q
ENSG00000207961,14,101060573,q,14q
ENSG00000199015,14,101062050,q,14q
ENSG00000216179,14,101064495,q,14q
ENSG00000199012,14,101065447,q,14q
ENSG00000199092,14,101065912,q,14q
ENSG00000243978,X,110358848,q,Xq
ENSG00000101544,18,80109262,q,18q
ENSG00000165309,10,22928024,p,10p
ENSG00000119541,18,63389190,q,18q
ENSG00000238941,15,45354779,q,15q
ENSG00000284386,15,45433050,q,15q
ENSG00000207516,15,45537250,q,15q
ENSG00000104164,15,45587214,q,15q
ENSG00000147168,X,71107404,q,Xq
ENSG00000100987,20,25070885,p,20p
ENSG00000139908,14,24205696,q,14q
ENSG00000223142,22,49738677,q,22q
ENSG00000101935,X,110194186,q,Xq
ENSG00000196943,14,24299850,q,14q
ENSG00000183918,X,124227868,q,Xq
ENSG00000198010,8,737628,p,8p
ENSG00000208839,X,114630797,q,Xq
ENSG00000170236,15,50494018,q,15q
ENSG00000175354,18,12785478,p,18p
ENSG00000130589,20,63558086,q,20q
ENSG00000199001,X,114823454,q,Xq
ENSG00000213906,14,24305734,q,14q
ENSG00000101916,X,12906620,p,Xp
ENSG00000204740,10,19048801,p,10p
ENSG00000136944,9,126613928,q,9q
ENSG00000101353,20,37101226,q,20q
ENSG00000092439,15,50552473,q,15q
ENSG00000214814,8,123851987,q,8q
ENSG00000183580,5,15500180,p,5p
ENSG00000148488,10,17315421,p,10p
ENSG00000100968,14,24365673,q,14q
ENSG00000263761,10,47322454,q,10q
ENSG00000261150,8,143857324,q,8q
ENSG00000186583,8,144012280,q,8q
ENSG00000168267,10,23192312,p,10p
ENSG00000087460,20,58839718,q,20q
ENSG00000180447,9,86944362,q,9q
ENSG00000113100,5,26880597,p,5p
ENSG00000151023,10,24981979,p,10p
ENSG00000139835,13,113324163,q,13q
ENSG00000165443,10,59176643,q,10q
ENSG00000151388,5,33523535,p,5p
ENSG00000235173,8,144137774,q,8q
ENSG00000196739,9,114155537,q,9q
ENSG00000265203,10,47348363,q,10q
ENSG00000175073,8,66628487,q,8q
ENSG00000102145,X,48786540,p,Xp
ENSG00000165757,10,30012803,p,10p
ENSG00000186184,13,27620742,q,13q
ENSG00000156206,15,81007033,q,15q
ENSG00000107984,10,52314281,q,10q
ENSG00000254341,8,66922467,q,8q
ENSG00000174417,8,109086585,q,8q
ENSG00000204025,X,111876051,q,Xq
ENSG00000120533,8,109334324,q,8q
ENSG00000184984,15,33968497,q,15q
ENSG00000134049,18,47152834,q,18q
ENSG00000152932,5,58582221,q,5q
ENSG00000132963,13,28659065,q,13q
ENSG00000101977,X,139581770,q,Xq
ENSG00000171451,18,67506587,q,18q
ENSG00000107789,10,87504875,q,10q
ENSG00000176014,18,12307287,p,18p
ENSG00000213949,5,52787916,q,5q
ENSG00000182771,10,85599552,q,10q
ENSG00000065150,13,97953658,q,13q
ENSG00000169427,8,139600838,q,8q
ENSG00000159495,15,43276271,q,15q
ENSG00000186350,9,134317098,q,9q
ENSG00000169495,8,38974228,p,8p
ENSG00000187553,10,93060798,q,10q
ENSG00000168806,15,43323649,q,15q
ENSG00000104371,8,42374063,p,8p
ENSG00000197361,15,63597353,q,15q
ENSG00000138190,10,92826831,q,10q
ENSG00000166821,15,89677764,q,15q
ENSG00000183665,8,124450820,q,8q
ENSG00000133863,8,30831544,p,8p
ENSG00000038427,5,83471618,q,5q
ENSG00000130559,9,135808487,q,9q
ENSG00000185942,8,62248591,q,8q
ENSG00000088756,18,6729680,p,18p
ENSG00000203499,8,143734139,q,8q
ENSG00000158815,8,22042398,p,8p
ENSG00000168487,8,22165140,p,8p
ENSG00000137877,15,41848146,q,15q
ENSG00000122870,10,58512872,q,10q
ENSG00000148344,9,129738331,q,9q
ENSG00000182752,9,116153791,q,9q
ENSG00000107447,10,96304409,q,10q
ENSG00000207433,9,15544188,p,9p
ENSG00000188095,15,89760591,q,15q
ENSG00000251752,9,83275941,q,9q
ENSG00000223012,9,86258358,q,9q
ENSG00000153391,18,35452230,q,18q
ENSG00000222558,9,107797744,q,9q
ENSG00000189023,X,35798342,p,Xp
ENSG00000206923,9,110903337,q,9q
ENSG00000274755,9,115734392,q,9q
ENSG00000207726,9,114209434,q,9q
ENSG00000207737,9,124693710,q,9q
ENSG00000177613,10,51695486,q,10q
ENSG00000201302,9,127448501,q,9q
ENSG00000160401,9,127706988,q,9q
ENSG00000123200,13,45954364,q,13q
ENSG00000130449,5,61332258,q,5q
ENSG00000136807,9,127785679,q,9q
ENSG00000152223,18,45800581,q,18q
ENSG00000278057,X,154271265,q,Xq
ENSG00000164190,5,36876769,p,5p
ENSG00000169297,X,30304206,p,Xp
ENSG00000095596,10,93073475,q,10q
ENSG00000103710,15,65053337,q,15q
ENSG00000185972,9,36169388,p,9p
ENSG00000201467,X,17044380,p,Xp
ENSG00000171169,9,128061233,q,9q
ENSG00000120051,10,104353833,q,10q
ENSG00000090470,15,65117379,q,15q
ENSG00000171159,9,128160265,q,9q
ENSG00000156313,X,38269163,p,Xp
ENSG00000284185,9,128392618,q,9q
ENSG00000254585,15,23643549,q,15q
ENSG00000196932,10,61406642,q,10q
ENSG00000134042,18,50795120,q,18q
ENSG00000182636,15,23685400,q,15q
ENSG00000188620,10,123135970,q,10q
ENSG00000165118,9,83938311,q,9q
ENSG00000138152,10,122271296,q,10q
ENSG00000234438,15,65076746,q,15q
ENSG00000284179,9,83969748,q,9q
ENSG00000159884,9,35658290,p,9p
ENSG00000140479,15,101289784,q,15q
ENSG00000229544,10,124445243,q,10q
ENSG00000215183,9,35752990,p,9p
ENSG00000204930,9,35816391,p,9p
ENSG00000120008,10,120851305,q,10q
ENSG00000196196,9,35906202,p,9p
ENSG00000125247,13,100603625,q,13q
ENSG00000171843,9,20341669,p,9p
ENSG00000134061,5,67179613,q,5q
ENSG00000186479,5,64506015,q,5q
ENSG00000049759,18,58044050,q,18q
ENSG00000152669,5,55231152,q,5q
ENSG00000207609,9,20716105,p,9p
ENSG00000182154,9,137551879,q,9q
ENSG00000163132,4,4859665,p,4p
ENSG00000200785,14,21397292,q,14q
ENSG00000129472,14,21459020,q,14q
ENSG00000137090,9,841690,p,9p
ENSG00000126970,X,64915802,q,Xq
ENSG00000215612,4,8846076,p,4p
ENSG00000170289,8,86553977,q,8q
ENSG00000186766,10,127737185,q,10q
ENSG00000154478,10,123666355,q,10q
ENSG00000196900,5,126631705,q,5q
ENSG00000198947,X,31097677,p,Xp
ENSG00000140090,14,92322581,q,14q
ENSG00000112273,6,22569566,p,6p
ENSG00000164379,6,1312098,p,6p
ENSG00000164199,5,90529344,q,5q
ENSG00000145990,6,13357830,p,6p
ENSG00000136897,9,101387633,q,9q
ENSG00000188386,9,101591604,q,9q
ENSG00000185737,10,81875194,q,10q
ENSG00000112183,6,17281361,p,6p
ENSG00000120160,9,27284654,p,9p
ENSG00000164830,8,106270144,q,8q
ENSG00000165091,9,72521608,q,9q
ENSG00000163288,4,46993723,p,4p
ENSG00000151025,10,25174802,p,10p
ENSG00000137273,6,1389576,p,6p
ENSG00000124766,6,21593751,p,6p
ENSG00000170370,10,117542445,q,10q
ENSG00000137177,6,17759183,p,6p
ENSG00000196860,14,58395928,q,14q
ENSG00000252049,10,23166985,p,10p
ENSG00000251711,10,25819363,p,10p
ENSG00000252076,10,58869184,q,10q
ENSG00000170516,4,46734827,p,4p
ENSG00000223064,10,85537379,q,10q
ENSG00000100578,14,58427385,q,14q
ENSG00000252292,10,85650012,q,10q
ENSG00000199104,10,86264694,q,10q
ENSG00000181778,9,68536580,q,9q
ENSG00000207068,10,105534659,q,10q
ENSG00000272160,10,109869858,q,10q
ENSG00000136895,9,127224265,q,9q
ENSG00000202569,10,102436512,q,10q
ENSG00000172766,13,41311267,q,13q
ENSG00000120055,10,102449837,q,10q
ENSG00000196475,4,79406361,q,4q
ENSG00000283891,15,55372940,q,15q
ENSG00000203805,10,120457227,q,10q
ENSG00000058335,15,78959906,q,15q
ENSG00000074211,4,6320578,p,4p
ENSG00000180592,10,21513475,p,10p
ENSG00000214285,10,127549309,q,10q
ENSG00000185532,10,50990888,q,10q
ENSG00000145794,5,127290796,q,5q
ENSG00000198824,13,114314482,q,13q
ENSG00000133119,13,33818069,q,13q
ENSG00000187122,10,96998038,q,10q
ENSG00000154734,21,26835755,q,21q
ENSG00000169836,4,103586031,q,4q
ENSG00000185863,9,137170858,q,9q
ENSG00000153064,4,101411286,q,4q
ENSG00000187713,9,137204082,q,9q
ENSG00000198569,9,137230757,q,9q
ENSG00000130487,22,50545899,q,22q
ENSG00000180053,8,23701740,p,8p
ENSG00000180190,8,489803,p,8p
ENSG00000147650,8,104489231,q,8q
ENSG00000179455,15,23565674,q,15q
ENSG00000188163,9,137243584,q,9q
ENSG00000005810,13,77042474,q,13q
ENSG00000171016,15,55538884,q,15q
ENSG00000188986,9,137255327,q,9q
ENSG00000205922,19,1753506,p,19p
ENSG00000182759,8,143419182,q,8q
ENSG00000125910,19,3172346,p,19p
ENSG00000069966,15,52115100,q,15q
ENSG00000204839,8,143566192,q,8q
ENSG00000105428,19,5455417,p,19p
ENSG00000198435,9,137299631,q,9q
ENSG00000060558,19,3136033,p,19p
ENSG00000148156,9,108854588,q,9q
ENSG00000187003,9,108862266,q,9q
ENSG00000207698,9,109046229,q,9q
ENSG00000185437,21,39445855,q,21q
ENSG00000188710,9,130892707,q,9q
ENSG00000130711,9,130664594,q,9q
ENSG00000179886,8,143597831,q,8q
ENSG00000088256,19,3094362,p,19p
ENSG00000164400,5,132073789,q,5q
ENSG00000188483,9,129175552,q,9q
ENSG00000164953,8,93754844,q,8q
ENSG00000120699,13,36998816,q,13q
ENSG00000164318,5,38258409,p,5p
ENSG00000136867,9,113150976,q,9q
ENSG00000160994,19,15010726,p,19p
ENSG00000178363,10,5524961,p,10p
ENSG00000127529,19,14941489,p,19p
ENSG00000169783,15,77613027,q,15q
ENSG00000212447,9,122880213,q,9q
ENSG00000095464,10,93612537,q,10q
ENSG00000205581,21,39342315,q,21q
ENSG00000100146,22,37970686,q,22q
ENSG00000199161,9,136670602,q,9q
ENSG00000108231,10,93757840,q,10q
ENSG00000157766,15,88803436,q,15q
ENSG00000244752,22,25212564,q,22q
ENSG00000198551,19,11559374,p,19p
ENSG00000236699,4,105552620,q,4q
ENSG00000242259,22,19351368,q,22q
ENSG00000105141,19,15049480,p,19p
ENSG00000124875,4,73836640,q,4q
ENSG00000099901,22,20115877,q,22q
ENSG00000165300,13,87671371,q,13q
ENSG00000174599,4,117083554,q,4q
ENSG00000186051,9,105662457,q,9q
ENSG00000120686,13,38349826,q,13q
ENSG00000129595,5,112142441,q,5q
ENSG00000163116,4,97184093,q,4q
ENSG00000070601,9,37650954,p,9p
ENSG00000187522,10,14838306,p,10p
ENSG00000172403,4,118850688,q,4q
ENSG00000100228,22,23145366,q,22q
ENSG00000164304,6,7326656,p,6p
ENSG00000154227,15,100400395,q,15q
ENSG00000102699,13,24420931,q,13q
ENSG00000113369,5,91368631,q,5q
ENSG00000215262,8,36784324,p,8p
ENSG00000207563,9,95085208,q,9q
ENSG00000207864,9,95085445,q,9q
ENSG00000167103,9,127920881,q,9q
ENSG00000138653,4,114827763,q,4q
ENSG00000167487,19,18637025,p,19p
ENSG00000145839,5,135892246,q,5q
ENSG00000100385,22,37118666,q,22q
ENSG00000182333,10,88664441,q,10q
ENSG00000184838,5,120464300,q,5q
ENSG00000132549,8,99013266,q,8q
ENSG00000163114,4,95840093,q,4q
ENSG00000145826,5,135922279,q,5q
ENSG00000222413,9,117276985,q,9q
ENSG00000230601,9,114666434,q,9q
ENSG00000151012,4,138164097,q,4q
ENSG00000131711,5,72107234,q,5q
ENSG00000181634,9,114784652,q,9q
ENSG00000100592,14,59188646,q,14q
ENSG00000100024,22,24494107,q,22q
ENSG00000147869,9,14719724,p,9p
ENSG00000103723,15,82659281,q,15q
ENSG00000173239,10,88802730,q,10q
ENSG00000054598,6,1609915,p,6p
ENSG00000204020,10,88759982,q,10q
ENSG00000187566,6,18120440,p,6p
ENSG00000238300,9,33934296,p,9p
ENSG00000207935,9,70809975,q,9q
ENSG00000170950,6,49785660,p,6p
ENSG00000186881,9,104504263,q,9q
ENSG00000145283,4,86823468,q,4q
ENSG00000186943,9,104569168,q,9q
ENSG00000165868,10,116671192,q,10q
ENSG00000170927,6,51615299,p,6p
ENSG00000141959,21,44300017,q,21q
ENSG00000165029,9,104781006,q,9q
ENSG00000138639,4,85475150,q,4q
ENSG00000164512,5,56099680,q,5q
ENSG00000133937,14,94768223,q,14q
ENSG00000126249,19,34404399,q,19q
ENSG00000211778,14,21736152,q,14q
ENSG00000165409,14,80954989,q,14q
ENSG00000164219,5,115204012,q,5q
ENSG00000166317,10,73644881,q,10q
ENSG00000124449,19,43716076,q,19q
ENSG00000196968,10,73772276,q,10q
ENSG00000138650,4,133149294,q,4q
ENSG00000172586,10,73782047,q,10q
ENSG00000239642,5,131806990,q,5q
ENSG00000214655,10,73785606,q,10q
ENSG00000146006,5,138868921,q,5q
ENSG00000126261,19,34428352,q,19q
ENSG00000201392,X,71965972,q,Xq
ENSG00000186871,X,72204657,q,Xq
ENSG00000186367,5,129748094,q,5q
ENSG00000139514,13,29509410,q,13q
ENSG00000100012,22,30447959,q,22q
ENSG00000169302,5,147234963,q,5q
ENSG00000170153,4,140859807,q,4q
ENSG00000146166,6,63275951,q,6q
ENSG00000154079,6,70566917,q,6q
ENSG00000221303,14,81202695,q,14q
ENSG00000184486,6,98834574,q,6q
ENSG00000156127,14,75522455,q,14q
ENSG00000151962,4,154781213,q,4q
ENSG00000203972,6,49499923,p,6p
ENSG00000155858,5,157743712,q,5q
ENSG00000182197,8,117794490,q,8q
ENSG00000156535,6,73695785,q,6q
ENSG00000139988,14,67701886,q,14q
ENSG00000214360,5,172194172,q,5q
ENSG00000100351,22,39901084,q,22q
ENSG00000188394,9,123033667,q,9q
ENSG00000260230,9,109130293,q,9q
ENSG00000136327,14,36580004,q,14q
ENSG00000174038,9,35041095,p,9p
ENSG00000188334,19,47968046,q,19q
ENSG00000198807,14,36657568,q,14q
ENSG00000145451,4,174636920,q,4q
ENSG00000105507,19,48029383,q,19q
ENSG00000272398,6,106969831,q,6q
ENSG00000102572,13,98445185,q,13q
ENSG00000188508,19,35487324,q,19q
ENSG00000263639,10,46033307,q,10q
ENSG00000100554,14,67294371,q,14q
ENSG00000164756,8,116950273,q,8q
ENSG00000187189,6,116249964,q,6q
ENSG00000155876,9,19049427,p,9p
ENSG00000182489,X,100913445,q,Xq
ENSG00000187871,6,55327469,p,6p
ENSG00000176635,22,30080464,q,22q
ENSG00000182077,10,27397121,p,10p
ENSG00000172724,9,34689570,p,9p
ENSG00000207800,X,138667711,q,Xq
ENSG00000101958,X,14529298,p,Xp
ENSG00000008196,6,50818723,p,6p
ENSG00000273767,10,121949412,q,10q
ENSG00000166189,10,102065349,q,10q
ENSG00000170835,9,133061981,q,9q
ENSG00000198728,10,102106489,q,10q
ENSG00000242732,X,72127110,q,Xq
ENSG00000082293,6,69866556,q,6q
ENSG00000046653,X,13770939,p,Xp
ENSG00000168556,4,183505058,q,4q
ENSG00000100344,22,43923781,q,22q
ENSG00000145779,5,119268692,q,5q
ENSG00000175164,9,133233278,q,9q
ENSG00000182552,4,183639635,q,4q
ENSG00000205883,8,11982256,p,8p
ENSG00000164935,8,104339087,q,8q
ENSG00000119915,10,102226299,q,10q
ENSG00000183775,5,144170873,q,5q
ENSG00000164399,5,132060655,q,5q
